query_id,unit_id,class,gold,gold_year,volatility,request_t_s,version_at_t,unit_snapshot_round,orig_n_pages,orig_evidence_chars,orig_llama8b,orig_llama8b_raw,orig_qwen7b,orig_qwen7b_raw,orig_final,rev_mode,rev_evidence_chars,rev_llama8b,rev_qwen7b,rev_mistral7b,rev_majority,fidelity,in_107,in_57,evidence_pages_fetched_at
p_q_50156db6_0,q_50156db6@rerun_24h,UNVERIFIABLE,115,2023,VOLATILE,352384.23987886496,rerun_24h,rerun_24h,1,234,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,CURRENT,234,SUPERSEDED_AT_T,INDETERMINATE_AT_T,VALID_AT_T,NO_MAJORITY,JUDGE_DISAGREEMENT,0,0,2026-06-13T16:10:09.525593+00:00
p_q_91a992f1_1,q_91a992f1@rerun_24h,TEMPORALLY_AMBIGUOUS,Angela Baldwin,2023,VOLATILE,594562.8640787876,rerun_24h,rerun_24h,1,2000,VALID_AT_T,"VALID

The evidence mentions A",SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,5011,VALID_AT_T,SUPERSEDED_AT_T,SUPERSEDED_AT_T,SUPERSEDED_AT_T,SAME,0,0,2026-06-13T14:07:31.570899+00:00|2026-06-13T14:07:34.164075+00:00
p_q_53e77e63_0,q_53e77e63@rerun_24h,UNVERIFIABLE,6,before 2022,SINGLE_YEAR,259844.04289561821,rerun_24h,rerun_24h,1,438,INDETERMINATE_AT_T,INDETERMINATE,SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,516,INDETERMINATE_AT_T,SUPERSEDED_AT_T,INDETERMINATE_AT_T,INDETERMINATE_AT_T,DIFFERENT,0,0,2026-05-24T06:42:20.197117+00:00|2026-06-02T16:57:24.406716+00:00|2026-05-24T06:42:22.109336+00:00|2026-05-24T06:42:22.109336+00:00
p_q_ba4e488d_2,q_ba4e488d@rerun_24h,TEMPORALLY_AMBIGUOUS,Elected in 2016. Re-elected in 2018. Re-elected in 2020. Retired.,2023,VOLATILE,283380.13046945125,rerun_24h,rerun_24h,1,2000,VALID_AT_T,"VALID

The evidence indicates that",SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,4266,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,0,0,2026-06-13T16:31:10.035498+00:00
p_q_c685de49_3,q_c685de49@rerun_24h,CONTRADICTED,The Emirates Group,2023,VOLATILE,319619.10273593233,rerun_24h,rerun_24h,2,2619,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,CURRENT,3245,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,JUDGE_DISAGREEMENT,0,0,2026-06-13T15:37:53.535220+00:00|2026-06-13T15:37:56.068894+00:00
p_q_aca03251_3,q_aca03251@rerun_24h,TEMPORALLY_AMBIGUOUS,"Ontario, Shelby",2023,VOLATILE,570637.839833693,rerun_24h,rerun_24h,1,2000,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,CURRENT,4601,SUPERSEDED_AT_T,INDETERMINATE_AT_T,VALID_AT_T,NO_MAJORITY,JUDGE_DISAGREEMENT,0,0,2026-06-13T13:35:49.772482+00:00
p_q_f070a7a3_3,q_f070a7a3@rerun_24h,TEMPORALLY_AMBIGUOUS,Phil Simms,2023,VOLATILE,263962.6041320399,rerun_24h,rerun_24h,1,656,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,CURRENT,733,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,JUDGE_DISAGREEMENT,0,0,2026-06-13T15:28:00.809835+00:00|2026-06-13T15:28:03.484895+00:00
p_q_bd3daa9d_0,q_bd3daa9d@rerun_24h,TEMPORALLY_AMBIGUOUS,NASA,2023,VOLATILE,585893.0957925278,rerun_24h,rerun_24h,2,2516,VALID_AT_T,"VALID

The evidence mentions several",SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,5515,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,0,0,2026-06-13T16:32:32.382961+00:00|2026-06-13T16:32:34.660427+00:00
p_q_5b859382_2,q_5b859382@rerun_24h,TEMPORALLY_AMBIGUOUS,"Randy Moss, Jerry Bailey and Matt Bernier",2023,VOLATILE,442664.7175486973,rerun_24h,rerun_24h,1,629,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,CURRENT,668,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,SAME,0,0,2026-06-13T13:31:04.901126+00:00|2026-06-13T13:31:06.543715+00:00
p_q_5abb871e_2,q_5abb871e@rerun_24h,TEMPORALLY_AMBIGUOUS,Olympiacos,2023,VOLATILE,487218.3447589752,rerun_24h,rerun_24h,1,2000,VALID_AT_T,"VALID

The evidence indicates that",SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,3180,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,0,0,2026-06-13T16:16:54.238694+00:00
p_q_1ff720ce_2,q_1ff720ce@rerun_24h,TEMPORALLY_AMBIGUOUS,Pennsylvania,2023,VOLATILE,483530.44230135076,rerun_24h,rerun_24h,1,594,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,CURRENT,594,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,SAME,0,0,2026-06-13T15:02:46.326061+00:00
p_q_261a287e_0,q_261a287e@rerun_24h,TEMPORALLY_AMBIGUOUS,Atlanta Braves,2023,VOLATILE,337020.5014291821,rerun_24h,rerun_24h,1,2000,VALID_AT_T,"VALID

The evidence indicates that",SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,4838,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,SAME,1,0,2026-06-13T13:48:08.523585+00:00
p_q_5ee0c56a_2,q_5ee0c56a@rerun_24h,TEMPORALLY_AMBIGUOUS,Finote Selam drone strike,2023,VOLATILE,312820.4870122039,rerun_24h,rerun_24h,1,614,INDETERMINATE_AT_T,INDETERMINATE,SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,789,INDETERMINATE_AT_T,SUPERSEDED_AT_T,SUPERSEDED_AT_T,SUPERSEDED_AT_T,DIFFERENT,0,0,2026-06-13T16:10:25.560485+00:00|2026-06-13T16:10:28.073316+00:00
p_q_e619abe5_1,q_e619abe5@rerun_24h,CONTRADICTED,Pelé,2022,SINGLE_YEAR,406947.5936025187,rerun_24h,rerun_24h,2,1245,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,CURRENT,1341,VALID_AT_T,SUPERSEDED_AT_T,SUPERSEDED_AT_T,SUPERSEDED_AT_T,JUDGE_DISAGREEMENT,0,0,2026-05-24T06:38:27.257494+00:00|2026-06-02T16:55:36.729566+00:00|2026-05-24T06:38:29.515538+00:00|2026-06-02T16:55:39.463760+00:00
p_q_4e2929ec_0,q_4e2929ec@rerun_24h,CONTRADICTED,No humans have been to Mars yet.,before 2022,SINGLE_YEAR,106564.71048740872,rerun_24h,rerun_24h,1,335,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,CURRENT,335,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,DIFFERENT,0,0,2026-05-24T06:38:45.778834+00:00|2026-05-24T06:38:45.778834+00:00
p_q_7dd95f30_3,q_7dd95f30@rerun_24h,TEMPORALLY_AMBIGUOUS,Edith Bowman Amy Irons,2023,VOLATILE,525971.5796333569,rerun_24h,rerun_24h,1,1999,VALID_AT_T,VALID,SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,5000,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,0,0,2026-06-13T16:30:35.062583+00:00
p_q_0862570f_2,q_0862570f@rerun_24h,SUPPORTED,Burgess Owens,2023,VOLATILE,398365.16286200436,rerun_24h,rerun_24h,1,1472,VALID_AT_T,VALID,VALID_AT_T,VALID,VALID_AT_T,CURRENT,1472,VALID_AT_T,VALID_AT_T,,VALID_AT_T,SAME,1,1,2026-06-13T14:14:28.127443+00:00
p_q_5e06e717_3,q_5e06e717@rerun_24h,TEMPORALLY_AMBIGUOUS,Marcel Hug,2023,VOLATILE,100382.63859280426,rerun_24h,rerun_24h,1,2000,VALID_AT_T,"VALID

The evidence indicates that",SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,2165,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,0,0,2026-06-13T13:36:54.580340+00:00|2026-06-13T13:36:57.434496+00:00
p_q_36e2eae5_1,q_36e2eae5@rerun_24h,SUPPORTED,Jared Golden,2023,VOLATILE,298148.10630647145,rerun_24h,rerun_24h,1,2000,VALID_AT_T,"VALID

The evidence indicates that",VALID_AT_T,VALID,VALID_AT_T,CURRENT,3930,VALID_AT_T,VALID_AT_T,,VALID_AT_T,SAME,1,1,2026-06-13T15:00:33.011220+00:00
p_q_eb7ff4b6_1,q_eb7ff4b6@rerun_24h,TEMPORALLY_AMBIGUOUS,UCLA,2023,VOLATILE,491541.77550883323,rerun_24h,rerun_24h,1,352,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,CURRENT,352,SUPERSEDED_AT_T,INDETERMINATE_AT_T,SUPERSEDED_AT_T,SUPERSEDED_AT_T,JUDGE_DISAGREEMENT,0,0,2026-06-13T13:51:00.105304+00:00
p_q_fc04cade_2,q_fc04cade@rerun_24h,TEMPORALLY_AMBIGUOUS,Los Angeles Kings,2023,VOLATILE,284823.55183521454,rerun_24h,rerun_24h,2,2802,VALID_AT_T,"VALID

The evidence lists the",SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,10002,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,0,0,2026-06-13T15:29:02.330599+00:00|2026-06-13T16:19:07.523527+00:00
p_q_379e630f_3,q_379e630f@rerun_24h,CONTRADICTED,BC TSU Tbilisi,2023,VOLATILE,436930.439952765,rerun_24h,rerun_24h,1,2000,SUPERSEDED_AT_T,"SUPERSEDED

The evidence",SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,CURRENT,5000,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SAME,0,0,2026-06-13T16:12:32.565032+00:00
p_q_8dc147d0_0,q_8dc147d0@rerun_24h,CONTRADICTED,Norway,2023,SINGLE_YEAR,187686.68643071403,rerun_24h,rerun_24h,2,2802,SUPERSEDED_AT_T,"SUPERSEDED 

The evidence",SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,CURRENT,6173,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SAME,0,0,2026-06-02T16:57:11.560418+00:00|2026-05-24T06:41:35.469378+00:00
p_q_ecea34ae_3,q_ecea34ae@rerun_24h,TEMPORALLY_AMBIGUOUS,St. Senan's,2023,VOLATILE,518459.28260238434,rerun_24h,rerun_24h,1,2000,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,CURRENT,2900,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,JUDGE_DISAGREEMENT,0,0,2026-06-13T15:29:33.590616+00:00
p_q_8d51049f_1,q_8d51049f@rerun_24h,TEMPORALLY_AMBIGUOUS,Hellenic League Premier Division,2023,VOLATILE,350469.8606851411,rerun_24h,rerun_24h,1,356,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,CURRENT,356,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,SAME,0,0,2026-06-13T13:49:26.449245+00:00
p_q_eed8ece1_3,q_eed8ece1@rerun_24h,TEMPORALLY_AMBIGUOUS,"Barbican Centre, York",2023,VOLATILE,208778.59784407145,rerun_24h,rerun_24h,1,654,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,CURRENT,741,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,JUDGE_DISAGREEMENT,0,0,2026-06-13T13:41:35.626125+00:00|2026-06-13T13:41:38.234071+00:00
p_q_03f72c57_0,q_03f72c57@rerun_24h,TEMPORALLY_AMBIGUOUS,Wembley Stadium,2023,VOLATILE,136242.23430275545,rerun_24h,rerun_24h,1,2000,VALID_AT_T,VALID,INDETERMINATE_AT_T,INDETERMINATE,JUDGE_DISAGREEMENT,AS_STATED,3651,VALID_AT_T,CONTRADICTED_AS_STATED,VALID_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,0,0,2026-06-02T17:59:23.967061+00:00
p_q_424c03e3_2,q_424c03e3@rerun_24h,TEMPORALLY_AMBIGUOUS,Zane Goddard,2023,VOLATILE,469866.60117022484,rerun_24h,rerun_24h,1,2000,VALID_AT_T,"VALID

The evidence does not",INDETERMINATE_AT_T,INDETERMINATE,JUDGE_DISAGREEMENT,AS_STATED,5000,VALID_AT_T,CONTRADICTED_AS_STATED,VALID_AT_T,VALID_AT_T,SAME,1,0,2026-06-13T13:29:05.950619+00:00
p_q_63a44892_2,q_63a44892@rerun_24h,TEMPORALLY_AMBIGUOUS,Paide,2023,VOLATILE,501635.42739438487,rerun_24h,rerun_24h,1,1480,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,CURRENT,1480,SUPERSEDED_AT_T,INDETERMINATE_AT_T,INDETERMINATE_AT_T,INDETERMINATE_AT_T,SAME,0,0,2026-06-13T15:12:53.888300+00:00
p_q_e63f6e9e_3,q_e63f6e9e@rerun_24h,TEMPORALLY_AMBIGUOUS,FC Twente,2023,VOLATILE,558552.9511243333,rerun_24h,rerun_24h,1,2000,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,CURRENT,5000,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SAME,0,0,2026-06-13T13:35:13.055796+00:00
p_q_ffc74be2_1,q_ffc74be2@rerun_24h,TEMPORALLY_AMBIGUOUS,Ranjan Sen,2023,VOLATILE,501394.50498159736,rerun_24h,rerun_24h,1,2000,VALID_AT_T,"VALID

The evidence, captured",SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,2037,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,SAME,1,0,2026-06-13T15:01:54.450491+00:00
p_q_8bfaeff4_2,q_8bfaeff4@rerun_24h,SUPPORTED,2023–present: 300px Central and eastern portions of San Diego county,2023,VOLATILE,511662.67123808106,rerun_24h,rerun_24h,1,1513,VALID_AT_T,"VALID

The evidence indicates that",VALID_AT_T,VALID,VALID_AT_T,CURRENT,1513,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,SAME,1,1,2026-06-13T16:09:45.278267+00:00
p_q_b6e5a108_0,q_b6e5a108@rerun_24h,TEMPORALLY_AMBIGUOUS,St Catherine's,2023,VOLATILE,372976.23375646584,rerun_24h,rerun_24h,2,2802,VALID_AT_T,"VALID

The evidence mentions that",INDETERMINATE_AT_T,INDETERMINATE,JUDGE_DISAGREEMENT,CURRENT,10002,VALID_AT_T,SUPERSEDED_AT_T,INDETERMINATE_AT_T,NO_MAJORITY,SAME,0,0,2026-06-02T17:08:18.517995+00:00|2026-06-02T17:08:16.278293+00:00
p_q_2053c0d3_3,q_2053c0d3@rerun_24h,TEMPORALLY_AMBIGUOUS,Jonathan Lardot,2023,VOLATILE,117872.8669263116,rerun_24h,rerun_24h,1,2000,VALID_AT_T,"VALID

The evidence indicates that",SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,3788,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,SAME,1,0,2026-06-13T13:47:38.843734+00:00
p_q_25a74024_0,q_25a74024@rerun_24h,CONTRADICTED,Sarah Abo and David Campbell,2023,VOLATILE,570175.6931547669,rerun_24h,rerun_24h,1,1999,SUPERSEDED_AT_T,"SUPERSEDED

The evidence",SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,CURRENT,5000,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SAME,0,0,2026-06-02T17:59:58.008659+00:00
p_q_d3e5ec72_3,q_d3e5ec72@rerun_24h,SUPPORTED,Tyler,2023,VOLATILE,397881.68878988584,rerun_24h,rerun_24h,2,1786,VALID_AT_T,VALID,VALID_AT_T,VALID,VALID_AT_T,CURRENT,1786,VALID_AT_T,VALID_AT_T,,VALID_AT_T,SAME,1,1,2026-06-13T14:17:51.671653+00:00|2026-06-13T14:17:54.131800+00:00
p_q_02819f41_3,q_02819f41@rerun_24h,TEMPORALLY_AMBIGUOUS,Ann Freeman,2023,VOLATILE,101112.13871925382,rerun_24h,rerun_24h,1,256,VALID_AT_T,VALID,SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,256,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,JUDGE_DISAGREEMENT,0,0,2026-06-13T13:30:24.984540+00:00
p_q_f1c6af26_3,q_f1c6af26@rerun_24h,TEMPORALLY_AMBIGUOUS,CNTC Presidential Tower,2023,VOLATILE,294993.9716863204,rerun_24h,rerun_24h,1,1578,VALID_AT_T,"VALID

The evidence indicates that",SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,1617,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,SAME,1,0,2026-06-13T14:59:19.949870+00:00|2026-06-13T14:59:22.733286+00:00
p_q_8fb47752_2,q_8fb47752@rerun_24h,UNVERIFIABLE,"Gastonia, North Carolina",2023,SINGLE_YEAR,565141.9931840678,rerun_24h,rerun_24h,2,2802,VALID_AT_T,"VALID

The evidence indicates that",SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,4242,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,SAME,1,0,2026-06-02T16:55:01.291419+00:00|2026-05-24T06:37:11.328325+00:00|2026-06-02T16:55:04.047480+00:00
p_q_7a065d8f_1,q_7a065d8f@rerun_24h,CONTRADICTED,Doris Burke and P. J. Carlesimo,2023,VOLATILE,602275.4557691865,rerun_24h,rerun_24h,1,2000,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,CURRENT,3721,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SAME,0,0,2026-06-13T13:41:12.072143+00:00
p_q_2fafc2f1_0,q_2fafc2f1@rerun_24h,CONTRADICTED,Stéphane Moulin,2023,VOLATILE,487942.93126256287,rerun_24h,rerun_24h,1,877,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,CURRENT,877,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SAME,0,0,2026-06-13T13:50:01.771003+00:00
p_q_4882dc27_3,q_4882dc27@rerun_24h,CONTRADICTED,Guðmundur Guðmundsson,2023,VOLATILE,256953.1464030036,rerun_24h,rerun_24h,2,2802,SUPERSEDED_AT_T,"SUPERSEDED

The evidence",SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,CURRENT,6866,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SAME,0,0,2026-06-13T16:33:10.527807+00:00|2026-06-13T16:33:15.195548+00:00
p_q_e4dd7c4d_0,q_e4dd7c4d@rerun_24h,TEMPORALLY_AMBIGUOUS,Caledonia Gladiators,2023,VOLATILE,566251.2382412746,rerun_24h,rerun_24h,2,2665,VALID_AT_T,VALID,SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,3068,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,SAME,1,0,2026-06-13T14:15:58.599652+00:00|2026-06-13T13:53:38.674754+00:00
p_q_adf4be31_0,q_adf4be31@rerun_24h,TEMPORALLY_AMBIGUOUS,Ranjith Rajapaksha,2023,VOLATILE,394246.4831869824,rerun_24h,rerun_24h,2,2802,VALID_AT_T,VALID,SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,7104,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SAME,0,0,2026-06-13T14:52:44.434367+00:00|2026-06-13T14:52:48.303739+00:00
p_q_ecea34ae_0,q_ecea34ae@rerun_24h,TEMPORALLY_AMBIGUOUS,St. Senan's,2023,VOLATILE,572311.8262417212,rerun_24h,rerun_24h,1,2000,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,CURRENT,2900,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,SAME,0,0,2026-06-13T15:29:33.590616+00:00
p_q_0c7e44a5_0,q_0c7e44a5@rerun_24h,TEMPORALLY_AMBIGUOUS,Oluranti Adebule,2023,VOLATILE,461493.76209653076,rerun_24h,rerun_24h,1,1999,VALID_AT_T,VALID,SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,3571,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,SAME,1,0,2026-06-13T16:34:13.553596+00:00|2026-06-13T16:34:15.506368+00:00
p_q_37fa4f89_0,q_37fa4f89@rerun_24h,CONTRADICTED,Angela Colmenero Interim,2023,VOLATILE,358373.9938408745,rerun_24h,rerun_24h,2,2792,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,CURRENT,5791,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SAME,0,0,2026-06-02T17:32:39.698184+00:00|2026-06-13T13:35:52.776006+00:00
p_q_8892bc4b_2,q_8892bc4b@rerun_24h,TEMPORALLY_AMBIGUOUS,Glasgow,2023,VOLATILE,96082.1208451516,rerun_24h,rerun_24h,1,652,INDETERMINATE_AT_T,INDETERMINATE,SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,663,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SAME,0,0,2026-06-13T14:41:36.243218+00:00|2026-06-13T14:03:46.565266+00:00
p_q_7be67437_0,q_7be67437@rerun_24h,TEMPORALLY_AMBIGUOUS,Macron,2023,VOLATILE,292842.2279994277,rerun_24h,rerun_24h,1,1686,VALID_AT_T,"VALID

The evidence indicates that",SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,1777,VALID_AT_T,SUPERSEDED_AT_T,VALID_AT_T,VALID_AT_T,SAME,1,0,2026-06-13T14:16:45.939129+00:00|2026-06-13T14:16:49.675759+00:00
p_q_36e2eae5_2,q_36e2eae5@rerun_24h,SUPPORTED,Jared Golden,2023,VOLATILE,166102.0486829948,rerun_24h,rerun_24h,1,2000,VALID_AT_T,"VALID

The evidence indicates that",VALID_AT_T,VALID,VALID_AT_T,CURRENT,3930,VALID_AT_T,VALID_AT_T,,VALID_AT_T,SAME,1,1,2026-06-13T15:00:33.011220+00:00
p_q_3cae62d9_1,q_3cae62d9@rerun_24h,TEMPORALLY_AMBIGUOUS,Rebecca Schulz,2023,VOLATILE,485474.95883466944,rerun_24h,rerun_24h,1,615,INDETERMINATE_AT_T,INDETERMINATE,SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,652,INDETERMINATE_AT_T,SUPERSEDED_AT_T,VALID_AT_T,NO_MAJORITY,SAME,0,0,2026-06-02T17:14:50.939475+00:00|2026-06-02T17:48:34.319361+00:00
p_q_baf11e36_2,q_baf11e36@rerun_24h,TEMPORALLY_AMBIGUOUS,Finns Party,2023,VOLATILE,177493.8444985734,rerun_24h,rerun_24h,1,2000,VALID_AT_T,"VALID

The evidence indicates that",SUPERSEDED_AT_T,SUPERSEDED,JUDGE_DISAGREEMENT,CURRENT,2199,VALID_AT_T,SUPERSEDED_AT_T,SUPERSEDED_AT_T,SUPERSEDED_AT_T,SAME,0,0,2026-06-13T16:31:48.735008+00:00|2026-06-13T16:31:51.421756+00:00
p_q_2e0c6ace_2,q_2e0c6ace@rerun_24h,CONTRADICTED,Denise Johnson,2023,VOLATILE,257322.40843614284,rerun_24h,rerun_24h,1,2000,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,CURRENT,3702,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SAME,0,0,2026-06-13T16:28:29.618238+00:00|2026-06-13T16:28:32.264005+00:00
p_q_593f6d73_3,q_593f6d73@rerun_24h,TEMPORALLY_AMBIGUOUS,Adelaide HS,2023,VOLATILE,473437.1293438929,rerun_24h,rerun_24h,1,612,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,CURRENT,723,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,SAME,0,0,2026-06-13T14:46:27.198473+00:00|2026-06-13T14:46:30.491217+00:00
p_q_dd9fd589_2,q_dd9fd589@rerun_24h,TEMPORALLY_AMBIGUOUS,"≥ 2,701",2023,VOLATILE,594536.7862697233,rerun_24h,rerun_24h,1,1999,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,INDETERMINATE,INDETERMINATE_AT_T,AS_STATED,5039,INDETERMINATE_AT_T,INDETERMINATE_AT_T,,INDETERMINATE_AT_T,SAME,0,0,2026-06-13T13:35:57.789322+00:00|2026-06-13T13:35:59.372064+00:00
p_q_69f7cd76_3,q_69f7cd76@rerun_24h,CONTRADICTED,100px Elissa Slotkin,2023,VOLATILE,385798.2209805978,rerun_24h,rerun_24h,1,1485,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,SUPERSEDED,SUPERSEDED_AT_T,CURRENT,1485,SUPERSEDED_AT_T,SUPERSEDED_AT_T,,SUPERSEDED_AT_T,SAME,0,0,2026-06-13T15:47:33.003767+00:00
