query_id,fidelity,validity,in_evidence_valid_subset,exclusion_reason,gold_source,gold_year,freshness_class,volatility,unit_id,snapshot_round
q_dafccfb8,BASE_QUERY,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,MEDIUM,VOLATILE,q_dafccfb8@rerun_24h,rerun_24h
q_3e574628,BASE_QUERY,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,MEDIUM,VOLATILE,q_3e574628@rerun_24h,rerun_24h
p_q_36d47c00_2,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,freshqa,2022,SLOW,SINGLE_YEAR,q_36d47c00@rerun_24h,rerun_24h
p_q_379e630f_0,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,SLOW,VOLATILE,q_379e630f@rerun_24h,rerun_24h
p_q_f861b3a0_2,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_f861b3a0@rerun_24h,rerun_24h
p_q_ad4bef3e_1,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_ad4bef3e@rerun_24h,rerun_24h
p_q_fae0b0bb_2,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_fae0b0bb@rerun_24h,rerun_24h
p_q_5b859382_3,DIFFERENT,INDETERMINATE_AT_T,0,paraphrase_different,temporal_align_qa,2023,SLOW,VOLATILE,q_5b859382@rerun_24h,rerun_24h
p_q_c51c0b2b_0,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_c51c0b2b@rerun_24h,rerun_24h
p_q_13b3027b_2,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,SLOW,VOLATILE,q_13b3027b@rerun_24h,rerun_24h
p_q_2b61b711_1,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_2b61b711@rerun_24h,rerun_24h
p_q_526494bb_0,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,SLOW,VOLATILE,q_526494bb@rerun_24h,rerun_24h
p_q_a64535bb_3,JUDGE_DISAGREEMENT,INDETERMINATE_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_a64535bb@rerun_24h,rerun_24h
p_q_a18ad11b_1,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,SLOW,VOLATILE,q_a18ad11b@rerun_24h,rerun_24h
p_q_0abe1d0e_2,DIFFERENT,JUDGE_DISAGREEMENT,0,paraphrase_different,temporal_align_qa,2023,SLOW,VOLATILE,q_0abe1d0e@rerun_24h,rerun_24h
p_q_2e845b85_1,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,SLOW,VOLATILE,q_2e845b85@rerun_24h,rerun_24h
p_q_56aea0d0_1,DIFFERENT,SUPERSEDED_AT_T,0,paraphrase_different,temporal_align_qa,2023,SLOW,VOLATILE,q_56aea0d0@rerun_24h,rerun_24h
p_q_ac7fde07_1,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_ac7fde07@rerun_24h,rerun_24h
p_q_f5380c95_0,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_f5380c95@rerun_24h,rerun_24h
p_q_083bf58e_1,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_083bf58e@rerun_24h,rerun_24h
p_q_cf26826b_2,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_cf26826b@rerun_24h,rerun_24h
p_q_2b61b711_3,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_2b61b711@rerun_24h,rerun_24h
p_q_e5616ef7_3,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,SLOW,VOLATILE,q_e5616ef7@rerun_24h,rerun_24h
p_q_9edf5bd2_0,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_9edf5bd2@rerun_24h,rerun_24h
p_q_3055ab76_1,JUDGE_DISAGREEMENT,INDETERMINATE_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_3055ab76@rerun_24h,rerun_24h
p_q_511a84fd_1,JUDGE_DISAGREEMENT,INDETERMINATE_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_511a84fd@rerun_24h,rerun_24h
p_q_2be2d65b_2,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_2be2d65b@rerun_24h,rerun_24h
p_q_3055ab76_0,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,SLOW,VOLATILE,q_3055ab76@rerun_24h,rerun_24h
p_q_d62648af_1,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_d62648af@rerun_24h,rerun_24h
p_q_50156db6_0,JUDGE_DISAGREEMENT,INDETERMINATE_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_50156db6@rerun_24h,rerun_24h
p_q_91a992f1_1,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_91a992f1@rerun_24h,rerun_24h
p_q_53e77e63_0,DIFFERENT,JUDGE_DISAGREEMENT,0,paraphrase_different,freshqa,before 2022,SLOW,SINGLE_YEAR,q_53e77e63@rerun_24h,rerun_24h
p_q_ba4e488d_2,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_ba4e488d@rerun_24h,rerun_24h
p_q_c685de49_3,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_c685de49@rerun_24h,rerun_24h
p_q_aca03251_3,JUDGE_DISAGREEMENT,INDETERMINATE_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_aca03251@rerun_24h,rerun_24h
p_q_f070a7a3_3,JUDGE_DISAGREEMENT,INDETERMINATE_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_f070a7a3@rerun_24h,rerun_24h
p_q_bd3daa9d_0,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_bd3daa9d@rerun_24h,rerun_24h
p_q_5b859382_2,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,SLOW,VOLATILE,q_5b859382@rerun_24h,rerun_24h
p_q_5abb871e_2,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_5abb871e@rerun_24h,rerun_24h
p_q_1ff720ce_2,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,SLOW,VOLATILE,q_1ff720ce@rerun_24h,rerun_24h
p_q_261a287e_0,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_261a287e@rerun_24h,rerun_24h
p_q_5ee0c56a_2,DIFFERENT,JUDGE_DISAGREEMENT,0,paraphrase_different,temporal_align_qa,2023,SLOW,VOLATILE,q_5ee0c56a@rerun_24h,rerun_24h
p_q_e619abe5_1,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,0,paraphrase_judge_disagreement,freshqa,2022,SLOW,SINGLE_YEAR,q_e619abe5@rerun_24h,rerun_24h
p_q_4e2929ec_0,DIFFERENT,SUPERSEDED_AT_T,0,paraphrase_different,freshqa,before 2022,SLOW,SINGLE_YEAR,q_4e2929ec@rerun_24h,rerun_24h
p_q_7dd95f30_3,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_7dd95f30@rerun_24h,rerun_24h
p_q_0862570f_2,SAME,VALID_AT_T,1,,temporal_align_qa,2023,SLOW,VOLATILE,q_0862570f@rerun_24h,rerun_24h
p_q_5e06e717_3,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_5e06e717@rerun_24h,rerun_24h
p_q_36e2eae5_1,SAME,VALID_AT_T,1,,temporal_align_qa,2023,SLOW,VOLATILE,q_36e2eae5@rerun_24h,rerun_24h
p_q_eb7ff4b6_1,JUDGE_DISAGREEMENT,INDETERMINATE_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_eb7ff4b6@rerun_24h,rerun_24h
p_q_fc04cade_2,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_fc04cade@rerun_24h,rerun_24h
p_q_379e630f_3,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,SLOW,VOLATILE,q_379e630f@rerun_24h,rerun_24h
p_q_8dc147d0_0,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,freshqa,2023,SLOW,SINGLE_YEAR,q_8dc147d0@rerun_24h,rerun_24h
p_q_ecea34ae_3,JUDGE_DISAGREEMENT,INDETERMINATE_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_ecea34ae@rerun_24h,rerun_24h
p_q_8d51049f_1,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,SLOW,VOLATILE,q_8d51049f@rerun_24h,rerun_24h
p_q_eed8ece1_3,JUDGE_DISAGREEMENT,INDETERMINATE_AT_T,0,paraphrase_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_eed8ece1@rerun_24h,rerun_24h
p_q_03f72c57_0,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_03f72c57@rerun_24h,rerun_24h
p_q_424c03e3_2,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_424c03e3@rerun_24h,rerun_24h
p_q_63a44892_2,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,SLOW,VOLATILE,q_63a44892@rerun_24h,rerun_24h
p_q_e63f6e9e_3,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,SLOW,VOLATILE,q_e63f6e9e@rerun_24h,rerun_24h
p_q_ffc74be2_1,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_ffc74be2@rerun_24h,rerun_24h
p_q_8bfaeff4_2,SAME,VALID_AT_T,1,,temporal_align_qa,2023,SLOW,VOLATILE,q_8bfaeff4@rerun_24h,rerun_24h
p_q_b6e5a108_0,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_b6e5a108@rerun_24h,rerun_24h
p_q_2053c0d3_3,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_2053c0d3@rerun_24h,rerun_24h
p_q_25a74024_0,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,SLOW,VOLATILE,q_25a74024@rerun_24h,rerun_24h
p_q_d3e5ec72_3,SAME,VALID_AT_T,1,,temporal_align_qa,2023,SLOW,VOLATILE,q_d3e5ec72@rerun_24h,rerun_24h
p_q_02819f41_3,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_02819f41@rerun_24h,rerun_24h
p_q_f1c6af26_3,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_f1c6af26@rerun_24h,rerun_24h
p_q_8fb47752_2,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,freshqa,2023,SLOW,SINGLE_YEAR,q_8fb47752@rerun_24h,rerun_24h
p_q_7a065d8f_1,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,SLOW,VOLATILE,q_7a065d8f@rerun_24h,rerun_24h
p_q_2fafc2f1_0,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,SLOW,VOLATILE,q_2fafc2f1@rerun_24h,rerun_24h
p_q_4882dc27_3,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,SLOW,VOLATILE,q_4882dc27@rerun_24h,rerun_24h
p_q_e4dd7c4d_0,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_e4dd7c4d@rerun_24h,rerun_24h
p_q_adf4be31_0,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_adf4be31@rerun_24h,rerun_24h
p_q_ecea34ae_0,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,SLOW,VOLATILE,q_ecea34ae@rerun_24h,rerun_24h
p_q_0c7e44a5_0,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_0c7e44a5@rerun_24h,rerun_24h
p_q_37fa4f89_0,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,SLOW,VOLATILE,q_37fa4f89@rerun_24h,rerun_24h
p_q_8892bc4b_2,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_8892bc4b@rerun_24h,rerun_24h
p_q_7be67437_0,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_7be67437@rerun_24h,rerun_24h
p_q_36e2eae5_2,SAME,VALID_AT_T,1,,temporal_align_qa,2023,SLOW,VOLATILE,q_36e2eae5@rerun_24h,rerun_24h
p_q_3cae62d9_1,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_3cae62d9@rerun_24h,rerun_24h
p_q_baf11e36_2,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_baf11e36@rerun_24h,rerun_24h
p_q_2e0c6ace_2,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,SLOW,VOLATILE,q_2e0c6ace@rerun_24h,rerun_24h
p_q_593f6d73_3,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,SLOW,VOLATILE,q_593f6d73@rerun_24h,rerun_24h
p_q_dd9fd589_2,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,SLOW,VOLATILE,q_dd9fd589@rerun_24h,rerun_24h
p_q_69f7cd76_3,SAME,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,SLOW,VOLATILE,q_69f7cd76@rerun_24h,rerun_24h
q_efe174f0,BASE_QUERY,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_efe174f0@rerun_24h,rerun_24h
q_14993a2f,BASE_QUERY,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,SLOW,VOLATILE,q_14993a2f@rerun_24h,rerun_24h
q_7c0a6cba,BASE_QUERY,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_7c0a6cba@rerun_12h,rerun_12h
q_63a44892,BASE_QUERY,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,temporal_align_qa,2023,SLOW,VOLATILE,q_63a44892@rerun_24h,rerun_24h
q_cad562c6,BASE_QUERY,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_cad562c6@run_00,run_00
q_617ac749,BASE_QUERY,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,SLOW,VOLATILE,q_617ac749@rerun_1h,rerun_1h
q_91fe9bbc,BASE_QUERY,VALID_AT_T,1,,temporal_align_qa,2023,SLOW,VOLATILE,q_91fe9bbc@rerun_24h,rerun_24h
q_3ee7411d,BASE_QUERY,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,SLOW,VOLATILE,q_3ee7411d@rerun_24h,rerun_24h
q_a8f577f5,BASE_QUERY,VALID_AT_T,1,,temporal_align_qa,2023,SLOW,VOLATILE,q_a8f577f5@rerun_24h,rerun_24h
q_6aed1558,BASE_QUERY,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_6aed1558@rerun_12h,rerun_12h
q_a1c19e16,BASE_QUERY,VALID_AT_T,1,,temporal_align_qa,2023,SLOW,VOLATILE,q_a1c19e16@rerun_24h,rerun_24h
q_cc86e7a2,BASE_QUERY,SUPERSEDED_AT_T,0,validity_superseded_at_t,temporal_align_qa,2023,SLOW,VOLATILE,q_cc86e7a2@rerun_1h,rerun_1h
q_f93213af,BASE_QUERY,VALID_AT_T,1,,temporal_align_qa,2023,SLOW,VOLATILE,q_f93213af@rerun_24h,rerun_24h
q_7dd95f30,BASE_QUERY,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,temporal_align_qa,2023,SLOW,VOLATILE,q_7dd95f30@rerun_1h,rerun_1h
p_q_9432e97c_0,DIFFERENT,JUDGE_DISAGREEMENT,0,paraphrase_different,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_9432e97c@rerun_24h,rerun_24h
p_q_fd2b644e_0,JUDGE_DISAGREEMENT,VALID_AT_T,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_fd2b644e@rerun_24h,rerun_24h
p_q_008dbbf5_1,JUDGE_DISAGREEMENT,VALID_AT_T,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_008dbbf5@rerun_24h,rerun_24h
p_q_cff65f30_2,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_cff65f30@rerun_24h,rerun_24h
p_q_fc47ce8e_3,JUDGE_DISAGREEMENT,VALID_AT_T,0,paraphrase_judge_disagreement,freshqa,before 2022,TIMELESS,SINGLE_YEAR,q_fc47ce8e@rerun_24h,rerun_24h
p_q_b6529205_3,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_b6529205@rerun_24h,rerun_24h
p_q_8f04e897_0,JUDGE_DISAGREEMENT,VALID_AT_T,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_8f04e897@rerun_24h,rerun_24h
p_q_9ffc1ed9_0,DIFFERENT,JUDGE_DISAGREEMENT,0,paraphrase_different,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_9ffc1ed9@rerun_24h,rerun_24h
p_q_6e543930_1,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_6e543930@rerun_24h,rerun_24h
p_q_f618e806_2,DIFFERENT,JUDGE_DISAGREEMENT,0,paraphrase_different,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_f618e806@rerun_24h,rerun_24h
p_q_c9965b56_2,DIFFERENT,JUDGE_DISAGREEMENT,0,paraphrase_different,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_c9965b56@rerun_24h,rerun_24h
p_q_35e41392_1,JUDGE_DISAGREEMENT,VALID_AT_T,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_35e41392@rerun_24h,rerun_24h
p_q_83e37c6e_2,JUDGE_DISAGREEMENT,VALID_AT_T,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_83e37c6e@rerun_24h,rerun_24h
p_q_9f07f1e2_3,JUDGE_DISAGREEMENT,SUPERSEDED_AT_T,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_9f07f1e2@rerun_24h,rerun_24h
p_q_3a68f125_0,JUDGE_DISAGREEMENT,VALID_AT_T,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_3a68f125@rerun_24h,rerun_24h
p_q_2ba29c4f_0,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_2ba29c4f@rerun_24h,rerun_24h
p_q_3122ceda_0,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_3122ceda@rerun_24h,rerun_24h
p_q_2db8b371_3,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_2db8b371@rerun_24h,rerun_24h
p_q_8ea4bd29_2,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_8ea4bd29@rerun_24h,rerun_24h
p_q_a867a828_1,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_a867a828@rerun_24h,rerun_24h
p_q_86cdf888_2,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_86cdf888@rerun_24h,rerun_24h
p_q_4efb2d83_3,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_4efb2d83@rerun_24h,rerun_24h
p_q_5cb9d6ad_2,JUDGE_DISAGREEMENT,VALID_AT_T,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_5cb9d6ad@rerun_24h,rerun_24h
p_q_bbdfff0f_2,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,freshqa,2022,TIMELESS,SINGLE_YEAR,q_bbdfff0f@rerun_24h,rerun_24h
p_q_90cb856a_3,JUDGE_DISAGREEMENT,VALID_AT_T,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_90cb856a@rerun_24h,rerun_24h
p_q_7a2157d8_3,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_7a2157d8@rerun_24h,rerun_24h
p_q_cb9cc202_0,DIFFERENT,VALID_AT_T,0,paraphrase_different,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_cb9cc202@rerun_24h,rerun_24h
p_q_c6b40080_1,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_c6b40080@rerun_24h,rerun_24h
p_q_df1576bb_1,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_df1576bb@rerun_24h,rerun_24h
p_q_2a87233c_3,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_2a87233c@rerun_24h,rerun_24h
p_q_dbf0307d_2,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_dbf0307d@rerun_24h,rerun_24h
p_q_3484eada_3,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_3484eada@rerun_24h,rerun_24h
p_q_b38e651d_3,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_b38e651d@rerun_24h,rerun_24h
p_q_c9965b56_3,JUDGE_DISAGREEMENT,JUDGE_DISAGREEMENT,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_c9965b56@rerun_24h,rerun_24h
p_q_8f04e897_1,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_8f04e897@rerun_24h,rerun_24h
p_q_bc586d32_0,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_bc586d32@rerun_24h,rerun_24h
p_q_ddf45443_3,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_ddf45443@rerun_24h,rerun_24h
p_q_52507e09_0,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_52507e09@rerun_24h,rerun_24h
p_q_30cbc023_2,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_30cbc023@rerun_12h,rerun_12h
p_q_50abcf1d_0,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_50abcf1d@rerun_24h,rerun_24h
p_q_2d02fb45_2,SAME,VALID_AT_T,1,,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_2d02fb45@rerun_24h,rerun_24h
p_q_746185c8_2,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_746185c8@rerun_24h,rerun_24h
p_q_bf2150c7_3,SAME,INDETERMINATE_AT_T,0,validity_indeterminate_at_t,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_bf2150c7@rerun_24h,rerun_24h
p_q_2d2c3ec0_0,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_2d2c3ec0@rerun_24h,rerun_24h
p_q_98d7f7da_2,SAME,JUDGE_DISAGREEMENT,0,validity_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_98d7f7da@rerun_24h,rerun_24h
p_q_2d02fb45_1,JUDGE_DISAGREEMENT,VALID_AT_T,0,paraphrase_judge_disagreement,triviaqa,(none),TIMELESS,NOT_TIME_KEYED,q_2d02fb45@rerun_24h,rerun_24h
