query_id,audits,base_query_id,base_query,paraphrase,gold_source,gold_year,freshness_class,label_llama8b,label_qwen7b,judges_agree,reused_existing,existing_verdict,final_label
p_q_71ca7be1_1,heldout_400,q_71ca7be1,Which team is the current winner of the Super League (Ireland) National Cup?,Who is now the favourite to win the Super League (Ireland) National Cup of Champions?,temporal_align_qa,2023,MEDIUM,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_618650f8_1,heldout_400,q_618650f8,Who is the current manager of US Monastir football team?,Which player currently leads the US Monastrium football team as its coach?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_e7073d58_2,heldout_400,q_e7073d58,How many countries have recognized same-sex marriage?,In how many countries couples get legally married?,freshqa,2022,MEDIUM,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_10399b97_0,heldout_400,q_10399b97,Which team does the top scorer of the 2. Liga in Slovakia play for?,What is the intended goal of Slovaquis top scorer in Slovakia's 2. Liga team?,temporal_align_qa,2023,MEDIUM,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_02665be9_2,heldout_400,q_02665be9,Which television series does Damien Garvey appear in?,"I'm not familiar with Damien Garvey from TV, can you provide some insight?",temporal_align_qa,2023,MEDIUM,UNCLEAR,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_be7863cd_3,heldout_400,q_be7863cd,What is the title of a current American animated television series available on Netflix?,I'm curious about the name of a fresh-released animated series from America on Netflix. Any recommendations?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_bd8d50a7_3,heldout_400,q_bd8d50a7,Which athlete holds the third position in the most recent women's snowboard cross FIS Snowboard World Cup standings?,"Among the contestants in this year's FIS Snowboard World Cup, who has secured third place?",temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_58db0825_2,heldout_400,q_58db0825,Which jockey rode the winning horse in the Southwest Stakes with a time of 1,When did the jockey score 1/1 for his fastest start in the Southwest Stakes?,temporal_align_qa,2023,MEDIUM,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_39cd95a7_3,heldout_400,q_39cd95a7,Where will NeurIPS be located this year?,Where will be the NeurIPS in 2016?,freshqa,2023,MEDIUM,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_145203c8_3,heldout_400,q_145203c8,Who was the jockey that rode the winning horse in the most recent Preis von Europa?,"During the most recent Preis von Europa race, which jockey was the one who owned the $900kgeld horse that emerged victorious?",temporal_align_qa,2023,MEDIUM,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_d1fc1f80_0,heldout_400,q_d1fc1f80,Where is the hometown of the current Miss Hawaii?,Can you tell me the birth place of Miss Hawaii?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_292449b7_1,heldout_400,q_292449b7,Who trained the winning horse of the most current Jeff Ruby Steaks?,Who was the trainer of choice for the winner of today's Jeff Ruby Steaks race?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_cfdd4441_0,heldout_400,q_cfdd4441,Which school has the most recent Pop-Tarts Bowl MVP hailed from?,Which grade school took home the Pop-Tarts Bowl crown in all of sports?,temporal_align_qa,2023,MEDIUM,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_8a614432_0,heldout_400,q_8a614432,What team finished in third place in the most recent NCAA Division I men's soccer tournament?,Which school was named the third-best team in the NCAA Division I men's soccer tournament?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_d0a493c9_1,heldout_400,q_d0a493c9,Who is the current head coach of KK MZT Skopje?,Who is the Captain of KK MZT Skopje now?,temporal_align_qa,2023,MEDIUM,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_8b7e079f_0,heldout_400,q_8b7e079f,Where was the last Women's PGA Championship held?,What was the following place for the Women's PGA Championship?,temporal_align_qa,2023,MEDIUM,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_f0b3ece2_0,heldout_400,q_f0b3ece2,Which team was the runner-up in the latest WSE Cup Finals?,What is the second-most beaten team in this year's WSE Cup Final?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_63335fe3_0,heldout_400,q_63335fe3,Who won the top division championship at the January sumo tournament in Tokyo?,What is the name of the leading sub division in the sumo tournament held at Tokyo during January?,temporal_align_qa,2023,MEDIUM,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_60703185_3,heldout_400,q_60703185,Who is the champion driver of the Indian National Rally Championship?,Who are the drivers who have achieved success in winning Indian National Rally Championship?,temporal_align_qa,2023,MEDIUM,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_78ed83ff_1,heldout_400,q_78ed83ff,What team is the current TC2000 Championship champion associated with?,What is the known team that has won all of these TC2000 Championships?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_f7bf87d7_1,heldout_400,q_f7bf87d7,Which club did the top goalscorer in Ekstraklasa play for?,What club did the best goalscorer of Ekstraklasa join?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_9bcda30d_2,heldout_400,q_9bcda30d,Who won the Sporting News Manager of the Year Award for the American League?,Which manager from the American League won the 2015 Sporting News Manager of The Year Award?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_79f6b4eb_3,heldout_400,q_79f6b4eb,How many finalists were there in the most recent Archibald Prize competition?,How many contestants made it to the final round of the Archibald Prize?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_57d1c01a_3,heldout_400,q_57d1c01a,Who is the current manager of FK Partizan?,Who is handling FK Partizan?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_4ccc0c84_0,heldout_400,q_4ccc0c84,What is the car number of the A-GAME 200 winning vehicle?,What is the automobile model indicated in A-GAME 200 that won?,temporal_align_qa,2023,MEDIUM,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_7b41f83f_3,heldout_400,q_7b41f83f,What is the name of the current co-recipient of the Eddy Choong Player of the Year award?,Who are both co-winners of the Eddy Choong Player of The Year award?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_560436e5_2,heldout_400,q_560436e5,Who is the Sheffield Wednesday F.C. Player of the Year?,Which player has been successful in securing the recipient of the Sheffield Wednesday F.C. Player of Year award?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_134c8d29_3,heldout_400,q_134c8d29,Who is serving as the chair of the Education Commission of the States?,Who manages the Education Commission of the States as its chairman?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_75c9b763_1,heldout_400,q_75c9b763,What is the total purse for the most recent Women's British Open?,What was the complete amount of funds included in the winning package at this year's Women' British Open?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_1480c99d_0,heldout_400,q_1480c99d,What school recently claimed the title in the Iowa High School Athletic Association Baseball Summer 3A State Tournament?,Which school was last in the Iowa High School Athletic Association Baseball Summer 3A State Tournament?,temporal_align_qa,2023,MEDIUM,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_a3225b4a_0,heldout_400,q_a3225b4a,Who directed the latest Icelandic film submitted for the Academy Award for Best International Feature Film?,Which director recently made their first Film for the Academy Award - Best International Feature film in Iceland?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_0bf77f06_0,heldout_400,q_0bf77f06,Who is the PFA Scotland Players' Player of the Year for the Scottish Championship?,PFA Scotland Players Player of Year Scottish Championship ?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_20085526_2,heldout_400,q_20085526,Who is the National League Gold Glove Award winner for first base?,Who received the first base Gold Glove Award in the National League?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_9ad1cf95_3,heldout_400,q_9ad1cf95,Who was the jockey riding the winning horse in the most recent Queen's Vase?,Which jockey's horse earned the crown in last year'' Queen'S Vase?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_eead7ef7_1,heldout_400,q_eead7ef7,Who is the trainer of the Racking Horse that claimed the World Grand Champion title at the last Racking Horse World Celebration?,Who worked as the trainer for the Racking Horse that claimed the World Grand Champion title at the recent Racker World Celebration?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_c354442b_3,heldout_400,q_c354442b,Who currently holds the position of Minister of Foreign Affairs in Madagascar?,Which individual presides as the Foreign Affairs Minister of Madagascar?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_8aa09cab_1,heldout_400,q_8aa09cab,Which team's player is the current top scorer of 2. Bundesliga?,Who is presently the scorer in 2. Bundesliga?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_995c0608_1,heldout_400,q_995c0608,Who is the main starting quarterback for the Florida Gators?,Who is the primary quarterback for the Florida Gators?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_3e574628_1,heldout_400,q_3e574628,How many bonus points have the Highlanders achieved in their last reported rugby union season standings?,What is the rank of the Highlanders (to date) bonus points for rugby union season?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_5eaf6b2e_0,heldout_400,q_5eaf6b2e,Which team took the victory in the Fresh From Florida 250?,Which team clinched the Fresh From Florida 250 title?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_cfdd4441_2,heldout_400,q_cfdd4441,Which school has the most recent Pop-Tarts Bowl MVP hailed from?,Which school was most recently honored with the Pop-Tarts Bowl MVP award?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_82aed09c_0,heldout_400,q_82aed09c,Who is the most recent winner of the Seiun Award for Best Artist?,Who recently took the Seiun award for Best Artist?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,1,SAME,SAME
p_q_f0b7eef3_2,heldout_400,q_f0b7eef3,Who is the most recent recipient of the Nancy Lieberman Award?,Who received the Nancy Lieberman Award lately?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_c988b01c_2,heldout_400,q_c988b01c,Which country hosted the latest World Junior Speed Skating Championships?,What is the name of which country participated in the most recent World Junior Speed Skating Championships?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_fc92fe13_3,heldout_400,q_fc92fe13,Which football team was the runner-up in the 2. Liga in Slovakia?,Which soccer team took the second spot in Slovakia's 2. Liga?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_44acf3c6_0,heldout_400,q_44acf3c6,Which jockey rode the winning horse in the latest Del Mar Debutante Stakes?,Can you tell me who was the jockey behind the winning horse in the latest Del Mar Debutante Stakes?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_787a3f9a_1,heldout_400,q_787a3f9a,Which skater received the bronze medal in the Novice B Ladies category at the Japan Junior Figure Skating Championships?,What is the name of the female skater who earned the bronze medal in the Novice B category at the Japan Junior Figure Skating Championships?,temporal_align_qa,2023,MEDIUM,SAME,SAME,1,0,,SAME
p_q_36d47c00_2,heldout_400,q_36d47c00,Which was the first country to detect a case of mpox in the most recent outbreak?,Name the country where with outbreak most recent membosis occurs first?,freshqa,2022,SLOW,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_379e630f_0,heldout_400,q_379e630f,Which team is the current champion of the Georgian Superliga?,Who has retained their European football success throughout the Superliga season?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_f861b3a0_2,heldout_400,q_f861b3a0,Who is the current representative for Oklahoma's 2nd congressional district?,Which congressional district in Oklahoma is currently the 14th highest electoral division?,temporal_align_qa,2023,SLOW,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_ad4bef3e_1,heldout_400,q_ad4bef3e,What is the type of the Mars probe that has the most recent update on its status?,What is the version of this surface-to-1 spacecraft that holds the current status report?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_fae0b0bb_2,heldout_400,q_fae0b0bb,Which team finished second in the National League East?,"Who secured the runner-up spot in Game 1, which team played second division game(s) of NLE?",temporal_align_qa,2023,SLOW,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_5b859382_3,heldout_400,q_5b859382,Who are the analysts providing commentary for the Preakness Stakes?,Which track kickers are racing for the Preakness Stakes?,temporal_align_qa,2023,SLOW,DIFFERENT,DIFFERENT,1,0,,DIFFERENT
p_q_c51c0b2b_0,heldout_400,q_c51c0b2b,Who is the United States Representative for Arkansas's 4th congressional district?,What is the 7th congressional district in Arkansas according to US House of Representatives?,temporal_align_qa,2023,SLOW,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_13b3027b_2,heldout_400,q_13b3027b,What is the most recent achievement of the Club La Matica basketball team?,What was the last game from Club La Matica (Hospital Vereinigung).?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_2b61b711_1,heldout_400,q_2b61b711,Which team was the runner-up in the last Lietuvos krepšinio lyga season?,Final 2 lietuvos krepinio lyga season?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_526494bb_0,heldout_400,q_526494bb,Which basketball team won the most recent BSN championship?,Newly mown basketball series (bsn): Who is this year's champion?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_a64535bb_3,heldout_400,q_a64535bb,What is the current name of the men's handball team from Komló?,"Can you provide me with the name of the current ""Hindi handball team"" represented in Koblero?",temporal_align_qa,2023,SLOW,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_a18ad11b_1,heldout_400,q_a18ad11b,Who is the current Republican leader in the United States House of Representatives?,To whom is the Republican ideal candidate currently sitting in Congress?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_0abe1d0e_2,heldout_400,q_0abe1d0e,What was the number of conference wins achieved by the Clemson Tigers men's soccer team in their latest season?,Can you tell me the number of SEC men's football games they played and their number standing in ACC?,temporal_align_qa,2023,SLOW,DIFFERENT,DIFFERENT,1,0,,DIFFERENT
p_q_2e845b85_1,heldout_400,q_2e845b85,From which league was the latest number-one draft pick of the Australian Football League recruited?,What was the last lottery draft number in selection for Australian Football League?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_56aea0d0_1,heldout_400,q_56aea0d0,Which team won the Algerian Women's Championship most recently?,Who won't be next at the Algerian Women Women Championship?,temporal_align_qa,2023,SLOW,DIFFERENT,DIFFERENT,1,0,,DIFFERENT
p_q_ac7fde07_1,heldout_400,q_ac7fde07,Who is the current IBF world welterweight champion?,Which boxer is up for the IBF world welter title in 2009?,temporal_align_qa,2023,SLOW,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_f5380c95_0,heldout_400,q_f5380c95,What launch vehicle will be used for the upcoming Intelsat satellite launches?,Which booster will safely launch the next range of Intelsat satellite?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_083bf58e_1,heldout_400,q_083bf58e,Who is the current kit supplier for the Peru national football team?,What is the current origin of Peru's soccer uniforms?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_cf26826b_2,heldout_400,q_cf26826b,Which team won the most recent NCAA Women's Division I Swimming and Diving Championship?,"Last year, the final team crowned women's champions in Division I of NCAA. Which squad emerged victorious on Wednesday?",temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_2b61b711_3,heldout_400,q_2b61b711,Which team was the runner-up in the last Lietuvos krepšinio lyga season?,Who won the second place position in last season's Lietuvos calendar 2014 League?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_e5616ef7_3,heldout_400,q_e5616ef7,Which club is currently associated with one of the AFL players from South Australia?,Can you name a South Australian AFL team?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_9edf5bd2_0,heldout_400,q_9edf5bd2,Who is the Treasurer of the Commonwealth of Pennsylvania?,Can you tell me about the Commonwealth of Pennsylvania and its representative?,temporal_align_qa,2023,SLOW,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_3055ab76_1,heldout_400,q_3055ab76,Which team won the Syrian Cup in the latest final?,"By whom has the Syrian Cup been raised in February 2012, as of their recent win?",temporal_align_qa,2023,SLOW,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_511a84fd_1,heldout_400,q_511a84fd,Which division is Jeanfield Swifts F.C. currently competing in?,In which clubhouse does Jeanfield Swifts F.C. occur?,temporal_align_qa,2023,SLOW,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_2be2d65b_2,heldout_400,q_2be2d65b,At which athletics meet was the newest Puerto Rican record in heptathlon set?,"The Puerto Rican arch-rival in heptathlon, which athletics meet did the team participate in?",temporal_align_qa,2023,SLOW,UNCLEAR,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_3055ab76_0,heldout_400,q_3055ab76,Which team won the Syrian Cup in the latest final?,Which region crowned the winner of the 2016 Syrian Cup?,temporal_align_qa,2023,SLOW,SAME,DIFFERENT,0,1,SAME,SAME
p_q_d62648af_1,heldout_400,q_d62648af,What is the source or reference for the circumstances surrounding the most recent death of a journalist in Bangladesh?,Who has been with the leading department or entity responsible for defining the last journalist's death in Bangladesh?,temporal_align_qa,2023,SLOW,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_50156db6_0,heldout_400,q_50156db6,How many votes were against the initial Budget Implementation Act for the latest Canadian federal budget?,How many votes are all against the initial Budget Implementation Act's 1997 version?,temporal_align_qa,2023,SLOW,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_91a992f1_1,heldout_400,q_91a992f1,"Who is currently serving an 86-year sentence at Federal Medical Center, Carswell?","Whose identity is considered to be protected by a bond of 86 years in Federal Medical Center, Carswell?",temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_53e77e63_0,heldout_400,q_53e77e63,How many games are there in the Ace Attorney main series?,How many contestants occupy the Ace Attorney main series?,freshqa,before 2022,SLOW,DIFFERENT,DIFFERENT,1,0,,DIFFERENT
p_q_ba4e488d_2,heldout_400,q_ba4e488d,How did the current representative for Indiana's 9th congressional district come into office?,Can you explain the procedure followed to choose an Indiana Representative for the 9th congressional district?,temporal_align_qa,2023,SLOW,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_c685de49_3,heldout_400,q_c685de49,Which company is currently sponsoring AC Milan's shirts?,Who is currently stocking up on AC Milan's jersey sales?,temporal_align_qa,2023,SLOW,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_aca03251_3,heldout_400,q_aca03251,Which team won the Mid-Ohio Athletic Conference Football Championship in the Blue Division?,Which team clinched the Mid-Ohio Athletic Conference Football Championship in Division 13?,temporal_align_qa,2023,SLOW,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_f070a7a3_3,heldout_400,q_f070a7a3,Who is the first studio analyst on the NFL Today show?,Who is the title sponsor of the studio analyst spotlight on NFL Today show?,temporal_align_qa,2023,SLOW,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_bd3daa9d_0,heldout_400,q_bd3daa9d,Which organization's Mars probe is currently en route to its destination?,What firm is currently sending a research crew to Mars?,temporal_align_qa,2023,SLOW,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_5b859382_2,heldout_400,q_5b859382,Who are the analysts providing commentary for the Preakness Stakes?,What are the names of the TV announcers covering the Preakness Stakes?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_5abb871e_2,heldout_400,q_5abb871e,Which team does the latest Performance Index Rating leader of the Greek Basket League play for?,"According to the current Greek Basket League Performance Index Rating, which team will be competing for the best group?",temporal_align_qa,2023,SLOW,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_1ff720ce_2,heldout_400,q_1ff720ce,From which state is the senator who currently has the Candy Desk in the United States Senate?,"With whom does the candy desk of the united states senators (e.g.), which one's state?",temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_261a287e_0,heldout_400,q_261a287e,Which team won the National League East division?,Which team secured the highest point in the National League East?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_5ee0c56a_2,heldout_400,q_5ee0c56a,What is the most recent massacre that took place in Ethiopia?,What was the latest natural disaster in Ethiopia?,temporal_align_qa,2023,SLOW,DIFFERENT,DIFFERENT,1,0,,DIFFERENT
p_q_e619abe5_1,heldout_400,q_e619abe5,Which famous soccer player of Brazil passed away recently?,"Presently, who is the renowned soccer athlete from Brazil?",freshqa,2022,SLOW,DIFFERENT,SAME,0,0,,JUDGE_DISAGREEMENT
p_q_4e2929ec_0,heldout_400,q_4e2929ec,How many humans have landed on Mars?,How many people have stumbled upon Mars?,freshqa,before 2022,SLOW,DIFFERENT,DIFFERENT,1,0,,DIFFERENT
p_q_7dd95f30_3,heldout_400,q_7dd95f30,Who hosted BBC Scotland's most recent Hogmanay celebration broadcast?,What team did they send in for the recent Hogmanay celebration airing from BBC Scotland?,temporal_align_qa,2023,SLOW,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_0862570f_2,heldout_400,q_0862570f,Who holds the position of representative for Utah's 4th congressional district?,What district includes Utah's 4th congressional area?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_5e06e717_3,heldout_400,q_5e06e717,Who is the most recent champion of the Boston Marathon Men's wheelchair division?,Who is the previous sensational participant of Boston Marathon Men WM wheelchair race?,temporal_align_qa,2023,SLOW,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_36e2eae5_1,heldout_400,q_36e2eae5,Who is currently serving as the U.S. Representative for Maine's 2nd congressional district?,Please inform me about the representative of Maine's 2nd congressional district.,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_eb7ff4b6_1,heldout_400,q_eb7ff4b6,Which team was the runner-up in the latest NCAA Men's Water Polo Championship?,Which national team won the penultimate NCAA Men's Water Polo Championship?,temporal_align_qa,2023,SLOW,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_fc04cade_2,heldout_400,q_fc04cade,Which team does the most recent Lady Byng Memorial Trophy winner belong to?,Could you tell me the title of Lady Byng Memorial Trophy winner?,temporal_align_qa,2023,SLOW,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_379e630f_3,heldout_400,q_379e630f,Which team is the current champion of the Georgian Superliga?,Who has clinched the title of Superliga (Georgia)?,temporal_align_qa,2023,SLOW,SAME,SAME,1,1,SAME,SAME
p_q_8dc147d0_0,heldout_400,q_8dc147d0,In what country was the most recent winner of the Nobel Prize for Literature born?,Which nation recently awarded the Nobel Prize for Literature?,freshqa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_ecea34ae_3,heldout_400,q_ecea34ae,Which team was the runner-up in the latest North Kerry Senior Football Championship final?,Which team was dropped off the positions as finalists for the North Kerry Senior Football Championship this year?,temporal_align_qa,2023,SLOW,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_8d51049f_1,heldout_400,q_8d51049f,In which division is Westfields F.C. currently playing?,In which North American Premiership is Westfields F.C. currently occupying?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_eed8ece1_3,heldout_400,q_eed8ece1,Where was the most recent UK Championship final played?,Which team emerged victorious in the latest version of UK Championship final?,temporal_align_qa,2023,SLOW,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_03f72c57_0,heldout_400,q_03f72c57,Where was the last FA Trophy final held?,When was the ultimate FA Trophy competition held?,temporal_align_qa,2023,SLOW,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_424c03e3_2,heldout_400,q_424c03e3,Who was Craig Lowndes' co-driver in the last race he participated in the Bathurst 1000?,"In the past Bathurst 1000 race, which driver joined Craig Lowndes for all to pass?",temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_63a44892_2,heldout_400,q_63a44892,Which team won the Estonian Supercup?,Who came out on top in the Estonian Supercup?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_e63f6e9e_3,heldout_400,q_e63f6e9e,Which football club won the KNVB Women's Cup most recently?,What football team have they lifted the KNVB Women's Cup recently?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_ffc74be2_1,heldout_400,q_ffc74be2,Who is the current Director of the Indian Association for the Cultivation of Science?,Who is responsible for heading the Indian Association for the Cultivation of Science?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_8bfaeff4_2,heldout_400,q_8bfaeff4,Which areas are currently included in California's 48th congressional district?,Currently which are the parts in California's 48th congressional district?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_b6e5a108_0,heldout_400,q_b6e5a108,Which school won the NSW Union of Ex-Oarswomen Rose Evans trophy?,Specifically which school received and was the recipient of members winning NSW Union Of Ex-Oarswomen Rose Evans trophy?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_2053c0d3_3,heldout_400,q_2053c0d3,Who is the current Professional Referee of the Year in Belgian professional football?,Who is the current professional football referee and Professional refereed team leader in Belgian Prof?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_25a74024_0,heldout_400,q_25a74024,Who is one of the current hosts of Vision Australia's Carols by Candlelight?,Who currently presents the new series of Carols for Vision Australia by Candlelight?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_d3e5ec72_3,heldout_400,q_d3e5ec72,In which city was the most recent Texas State Open played?,What was the last hosting city for the Texas State Open?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_02819f41_3,heldout_400,q_02819f41,"What is the name of the principal currently in office at St Clare's College, Waverley?",Who is the current head of schools at St Clare's College in Waverley and how long has this tenure gone to?,temporal_align_qa,2023,SLOW,SAME,DIFFERENT,0,0,,JUDGE_DISAGREEMENT
p_q_f1c6af26_3,heldout_400,q_f1c6af26,What is the name of the tallest building in Bangalore?,Who occupies the top spot as Bangalore's tallest skyscraper?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_8fb47752_2,heldout_400,q_8fb47752,In what city was the person currently acting as the U.S. speaker of house born?,Which city has the speaker of house now born in America?,freshqa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_7a065d8f_1,heldout_400,q_7a065d8f,Who are the color commentators for the NBA Finals broadcast on national radio?,Do any recognized color commentators participate in the national broadcast of NBA Finals?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_2fafc2f1_0,heldout_400,q_2fafc2f1,Who is the current head coach of Stade Malherbe Caen?,"The person who is acting as the coach for Stade Malherbe Caen, what are his current position?",temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_4882dc27_3,heldout_400,q_4882dc27,Who is the current head coach of the Iceland men's national handball team?,Who is the current manager of Iceland's well-known men' team in handball?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
p_q_e4dd7c4d_0,heldout_400,q_e4dd7c4d,What team secured the British Basketball League Trophy?,Which team claimed the British Basketball League Trophy?,temporal_align_qa,2023,SLOW,SAME,SAME,1,0,,SAME
