audit,query_id,query,gold,fc,t,in_S,arms,sttl_k1_8_present
heldout_400,p_q_083bf58e_1,What is the current origin of Peru's soccer uniforms?,Germany Adidas,SLOW,232928.67365681654,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_cf26826b_2,"Last year, the final team crowned women's champions in Division I of NCAA. Which squad emerged victorious on Wednesday?",Virginia,SLOW,151920.166123986,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_2b61b711_3,Who won the second place position in last season's Lietuvos calendar 2014 League?,Rytas,SLOW,463074.7309384783,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_e5616ef7_3,Can you name a South Australian AFL team?,West Coast,SLOW,335147.36573742446,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_9edf5bd2_0,Can you tell me about the Commonwealth of Pennsylvania and its representative?,Stacy Garrity,SLOW,560728.3205008982,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_3055ab76_1,"By whom has the Syrian Cup been raised in February 2012, as of their recent win?",Tishreen,SLOW,206892.82615863087,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_511a84fd_1,In which clubhouse does Jeanfield Swifts F.C. occur?,East of Scotland Premier Division,SLOW,348822.77858446044,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_2be2d65b_2,"The Puerto Rican arch-rival in heptathlon, which athletics meet did the team participate in?",New Mexico Collegiate Classic,SLOW,540621.3517710619,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_3055ab76_0,Which region crowned the winner of the 2016 Syrian Cup?,Tishreen,SLOW,128234.89885070414,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_d62648af_1,Who has been with the leading department or entity responsible for defining the last journalist's death in Bangladesh?,IFJ,SLOW,161543.74677631012,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_50156db6_0,How many votes are all against the initial Budget Implementation Act's 1997 version?,115,SLOW,352384.23987886496,False,fresh|fc|sttl_k1_16,0
heldout_400,p_q_91a992f1_1,"Whose identity is considered to be protected by a bond of 86 years in Federal Medical Center, Carswell?",Angela Baldwin,SLOW,594562.8640787876,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_53e77e63_0,How many contestants occupy the Ace Attorney main series?,6,SLOW,259844.04289561821,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_ba4e488d_2,Can you explain the procedure followed to choose an Indiana Representative for the 9th congressional district?,Elected in 2016. Re-elected in 2018. Re-elected in 2020. Retired.,SLOW,283380.13046945125,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_c685de49_3,Who is currently stocking up on AC Milan's jersey sales?,The Emirates Group,SLOW,319619.10273593233,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_aca03251_3,Which team clinched the Mid-Ohio Athletic Conference Football Championship in Division 13?,"Ontario, Shelby",SLOW,570637.839833693,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_f070a7a3_3,Who is the title sponsor of the studio analyst spotlight on NFL Today show?,Phil Simms,SLOW,263962.6041320399,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_bd3daa9d_0,What firm is currently sending a research crew to Mars?,NASA,SLOW,585893.0957925278,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_5b859382_2,What are the names of the TV announcers covering the Preakness Stakes?,"Randy Moss, Jerry Bailey and Matt Bernier",SLOW,442664.7175486973,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_5abb871e_2,"According to the current Greek Basket League Performance Index Rating, which team will be competing for the best group?",Olympiacos,SLOW,487218.3447589752,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_1ff720ce_2,"With whom does the candy desk of the united states senators (e.g.), which one's state?",Pennsylvania,SLOW,483530.44230135076,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_261a287e_0,Which team secured the highest point in the National League East?,Atlanta Braves,SLOW,337020.5014291821,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_5ee0c56a_2,What was the latest natural disaster in Ethiopia?,Finote Selam drone strike,SLOW,312820.4870122039,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_e619abe5_1,"Presently, who is the renowned soccer athlete from Brazil?",Pelé,SLOW,406947.5936025187,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_4e2929ec_0,How many people have stumbled upon Mars?,No humans have been to Mars yet.,SLOW,106564.71048740872,False,fresh|fc|sttl_k1_16,0
heldout_400,p_q_7dd95f30_3,What team did they send in for the recent Hogmanay celebration airing from BBC Scotland?,Edith Bowman Amy Irons,SLOW,525971.5796333569,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_0862570f_2,What district includes Utah's 4th congressional area?,Burgess Owens,SLOW,398365.16286200436,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_5e06e717_3,Who is the previous sensational participant of Boston Marathon Men WM wheelchair race?,Marcel Hug,SLOW,100382.63859280426,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_36e2eae5_1,Please inform me about the representative of Maine's 2nd congressional district.,Jared Golden,SLOW,298148.10630647145,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_eb7ff4b6_1,Which national team won the penultimate NCAA Men's Water Polo Championship?,UCLA,SLOW,491541.77550883323,False,fresh|fc|sttl_k1_16,0
heldout_400,p_q_fc04cade_2,Could you tell me the title of Lady Byng Memorial Trophy winner?,Los Angeles Kings,SLOW,284823.55183521454,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_379e630f_3,Who has clinched the title of Superliga (Georgia)?,BC TSU Tbilisi,SLOW,436930.439952765,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_8dc147d0_0,Which nation recently awarded the Nobel Prize for Literature?,Norway,SLOW,187686.68643071403,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_ecea34ae_3,Which team was dropped off the positions as finalists for the North Kerry Senior Football Championship this year?,St. Senan's,SLOW,518459.28260238434,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_8d51049f_1,In which North American Premiership is Westfields F.C. currently occupying?,Hellenic League Premier Division,SLOW,350469.8606851411,False,fresh|fc|sttl_k1_16,0
heldout_400,p_q_eed8ece1_3,Which team emerged victorious in the latest version of UK Championship final?,"Barbican Centre, York",SLOW,208778.59784407145,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_03f72c57_0,When was the ultimate FA Trophy competition held?,Wembley Stadium,SLOW,136242.23430275545,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_424c03e3_2,"In the past Bathurst 1000 race, which driver joined Craig Lowndes for all to pass?",Zane Goddard,SLOW,469866.60117022484,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_63a44892_2,Who came out on top in the Estonian Supercup?,Paide,SLOW,501635.42739438487,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_e63f6e9e_3,What football team have they lifted the KNVB Women's Cup recently?,FC Twente,SLOW,558552.9511243333,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_ffc74be2_1,Who is responsible for heading the Indian Association for the Cultivation of Science?,Ranjan Sen,SLOW,501394.50498159736,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_8bfaeff4_2,Currently which are the parts in California's 48th congressional district?,2023–present: 300px Central and eastern portions of San Diego county,SLOW,511662.67123808106,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_b6e5a108_0,Specifically which school received and was the recipient of members winning NSW Union Of Ex-Oarswomen Rose Evans trophy?,St Catherine's,SLOW,372976.23375646584,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_2053c0d3_3,Who is the current professional football referee and Professional refereed team leader in Belgian Prof?,Jonathan Lardot,SLOW,117872.8669263116,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_25a74024_0,Who currently presents the new series of Carols for Vision Australia by Candlelight?,Sarah Abo and David Campbell,SLOW,570175.6931547669,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_d3e5ec72_3,What was the last hosting city for the Texas State Open?,Tyler,SLOW,397881.68878988584,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_02819f41_3,Who is the current head of schools at St Clare's College in Waverley and how long has this tenure gone to?,Ann Freeman,SLOW,101112.13871925382,False,fresh|fc|sttl_k1_16,0
heldout_400,p_q_f1c6af26_3,Who occupies the top spot as Bangalore's tallest skyscraper?,CNTC Presidential Tower,SLOW,294993.9716863204,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_8fb47752_2,Which city has the speaker of house now born in America?,"Gastonia, North Carolina",SLOW,565141.9931840678,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_7a065d8f_1,Do any recognized color commentators participate in the national broadcast of NBA Finals?,Doris Burke and P. J. Carlesimo,SLOW,602275.4557691865,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_2fafc2f1_0,"The person who is acting as the coach for Stade Malherbe Caen, what are his current position?",Stéphane Moulin,SLOW,487942.93126256287,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_4882dc27_3,Who is the current manager of Iceland's well-known men' team in handball?,Guðmundur Guðmundsson,SLOW,256953.1464030036,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_e4dd7c4d_0,Which team claimed the British Basketball League Trophy?,Caledonia Gladiators,SLOW,566251.2382412746,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_adf4be31_0,Who is currently heading Ranabima Royal College as an principal?,Ranjith Rajapaksha,SLOW,394246.4831869824,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_ecea34ae_0,Who claimed the second place in the most recent North Kerry Senior Football Championship final?,St. Senan's,SLOW,572311.8262417212,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_0c7e44a5_0,Can you tell me the name of the current senator from Lagos West Senatorial District?,Oluranti Adebule,SLOW,461493.76209653076,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_37fa4f89_0,Who holds the position of Attorney General in Texas at presently?,Angela Colmenero Interim,SLOW,358373.9938408745,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_8892bc4b_2,Where did the BBL Trophy Final occur most recently?,Glasgow,SLOW,96082.1208451516,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_7be67437_0,What company is presently in charge of producing the Trabzonspor kit?,Macron,SLOW,292842.2279994277,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_36e2eae5_2,Who currently holds the 2nd congressional district in Maine's U.S. Representative position?,Jared Golden,SLOW,166102.0486829948,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_3cae62d9_1,Who represents Calgary-Shaw in the Legislative Assembly at present?,Rebecca Schulz,SLOW,485474.95883466944,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_baf11e36_2,With which political party is the second deputy speaker of Finland's Parliament in position?,Finns Party,SLOW,177493.8444985734,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_2e0c6ace_2,Who currently holds the position of Secretary in the Pennsylvania Department of Health?,Denise Johnson,SLOW,257322.40843614284,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_593f6d73_3,What is the identity of the school that secured the eighth position in the South Australian Head Of The River race?,Adelaide HS,SLOW,473437.1293438929,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_dd9fd589_2,How many tornados met classification F3/EF3?,"≥ 2,701",SLOW,594536.7862697233,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_69f7cd76_3,Which politician currently serves in Michigan's 7th congressional district?,100px Elissa Slotkin,SLOW,385798.2209805978,True,fresh|fc|sttl_k1_16,0
heldout_400,q_efe174f0,What is the cabinet number currently in office in Turkey?,66,SLOW,290083.2923667088,True,fresh|fc|sttl_k1_16,0
heldout_400,q_14993a2f,Who is the current Formula One World Drivers' Champion?,Max Verstappen,SLOW,116411.92444582333,True,fresh|fc|sttl_k1_16,0
heldout_400,q_7c0a6cba,Who is the current representative for Michigan's 8th congressional district?,100px Elissa Slotkin,SLOW,49304.589953968905,True,fresh|fc|sttl_k1_16,0
heldout_400,q_63a44892,Which team won the Estonian Supercup?,Paide,SLOW,198609.86309979128,True,fresh|fc|sttl_k1_16,0
heldout_400,q_cad562c6,Which network broadcasts the NBA Finals?,ESPN Deportes,SLOW,389.1909473071013,True,fresh|fc|sttl_k1_16,0
heldout_400,q_617ac749,Who is the current Dean of the Virginia Tech College of Architecture and Urban Studies?,Rosemary Blieszner,SLOW,19511.879670386967,True,fresh|fc|sttl_k1_16,0
heldout_400,q_91fe9bbc,Who is the current head coach of the Philadelphia Eagles?,Nick Sirianni,SLOW,149080.39519143195,True,fresh|fc|sttl_k1_16,0
heldout_400,q_3ee7411d,Who is the current bench coach for the St. Louis Cardinals?,Joe McEwing,SLOW,198807.91918422576,True,fresh|fc|sttl_k1_16,0
heldout_400,q_a8f577f5,Where was the most recent Grammy Awards ceremony held?,Crypto.com Arena,SLOW,298978.7509560862,True,fresh|fc|sttl_k1_16,0
heldout_400,q_6aed1558,What is the name of the person holding the presidency at Purdue University?,Mung Chiang,SLOW,45400.407875800454,True,fresh|fc|sttl_k1_16,0
heldout_400,q_a1c19e16,Who currently represents California's 9th congressional district?,100px Josh Harder,SLOW,96359.6525092699,True,fresh|fc|sttl_k1_16,0
heldout_400,q_cc86e7a2,"Who directed the latest theater production of ""Piège pour un homme seul""?",Michel Fau,SLOW,39158.2891745176,True,fresh|fc|sttl_k1_16,0
heldout_400,q_f93213af,What racing series is Sébastien Loeb currently participating in?,Dakar Rally,SLOW,88322.42149963332,False,fresh|fc|sttl_k1_16,0
heldout_400,q_7dd95f30,Who hosted BBC Scotland's most recent Hogmanay celebration broadcast?,Edith Bowman Amy Irons,SLOW,34107.574544022806,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_9432e97c_0,Who was the closest friend that Republicans raised in 2003?,Ronald Reagan's,TIMELESS,366881.55667303776,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_fd2b644e_0,"Batting, Cornerstones, Sashing and Layer Cake are all related terms used in popular history to describe building activities.",Quilting,TIMELESS,402220.3150306534,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_008dbbf5_1,"Determine the name of the animal that was targeted by London's Rivers Taw in Henry Williamson'Stormy Cat series? Also, note down The Ballston Road is located on England House.",TARKA THE OTTER,TIMELESS,355085.38499079004,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_cff65f30_2,"What carnivorous creature is commonly referred to as the ""babirusa,"" specifically known as this one?",Pig,TIMELESS,524215.5198547585,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_fc47ce8e_3,Do you know when the building of Berlin was destroyed?,"Nov 9, 1989",TIMELESS,597507.7742821656,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_b6529205_3,What is the related international occupational term for wasted substance?,Diamonds,TIMELESS,448932.140625498,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_8f04e897_0,What value of dismissal do you give to a ball in the game of cricket?,111,TIMELESS,496379.52679042536,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_9ffc1ed9_0,"""The title of the film (title) called its opening scene a parody?"" Related Responses: Where did all these scenes come together on one page, just in case. Besides this movie (by Disney Universal fame), it might make some good standalone extracts because we're supposed to be films from 80 Quirky Parties.""",Jaws,TIMELESS,566083.1790961351,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_6e543930_1,Where can we find a simulation of world building in The Land of Azeroth game development?,Warcraft,TIMELESS,507395.6436816779,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_f618e806_2,"What is the designated area of the National Air and Space Museum in Los Angeles, California?",Washington,TIMELESS,160457.61238088313,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_c9965b56_2,"I'm curious to know who made famous chairs from Olivetti, Olympia and the six Arms established in Italy starting in the 1900.",Typewriters,TIMELESS,416274.3807406493,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_35e41392_1,"Which constellation has stars including the Aztec Aphoris, Asheroes, Radius and Argentores; Regulus, Denebola; Wolf, Geishinia, Galaxie, Bengalium, Freud, Algieba?",Leo,TIMELESS,601614.4633585649,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_83e37c6e_2,"In which Shakespeare play does the line, ""Let there be no contrived obstructed light,"" speak with which strand of mercy only chill like ""trembling on water ... Tucumlum""?","""Portia in """"The Merchant of Venice""""""",TIMELESS,380413.91956445045,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_9f07f1e2_3,"During the 50s, Red Lion and the Greyhound were followed by Yellow London before Everton. Which pub is considered to have been more popular?",'THE CROWN',TIMELESS,596843.9434420986,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_3a68f125_0,"In public viewings, which government spokesperson challenges the topic by knocking on three chances when the House of Commons is opened?",Black Rod,TIMELESS,462917.7681490722,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_2ba29c4f_0,Who was the personal assistant to J F Kennedy as her legal representative in Washington D.C.?,Robert Kennedy,TIMELESS,431966.8237109267,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_3122ceda_0,Provide the Bible's advice on three positive aspects pertaining to theology.,"Faith, Hope and Charity",TIMELESS,328680.49441483873,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_2db8b371_3,When was Soviet Union to collapse?,1991,TIMELESS,385853.927939879,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_8ea4bd29_2,"Have you ever mapped out the Great Sandy Desert, and where in terms of geography it is situated?",Australia,TIMELESS,423319.19773881824,False,fresh|fc|sttl_k1_16,0
heldout_400,p_q_a867a828_1,What is the rating system for a word used in Scrabble during scrubbing?,14,TIMELESS,257022.3688502587,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_e5feb4c8_0,"The programmer Bruce Forsyth had been writing, ""You get nothing for a pair.",Play Your Cards Right,TIMELESS,447404.0777633174,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_86cdf888_2,Which is the central heating unit in Standard Industrial Unit (SI)?,The Kelvin,TIMELESS,508072.03222522093,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_4efb2d83_3,"What was the name of Colleen LaRose, known to her mother and sister for supposedly agreeing to participate in a proxy war with international fighters and offering fatalities in it in the interest of US citizens involved in Mahomet's holy War?",Jihad Jane,TIMELESS,280551.0605328793,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_5cb9d6ad_2,"Whose appearance was made in Woody Allen's 1902 picture ""Annie Hall"" and how did they achieve that recognition?",Diane Keaton,TIMELESS,107004.79085590786,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_bbdfff0f_2,What was the primary working representation captured by the James Webb Space Telescope?,Webb's First Deep Field,TIMELESS,338190.5068809513,False,fresh|fc|sttl_k1_16,0
heldout_400,p_q_90cb856a_3,Do you know of any Swiss cheese made using nettles?,Yarg,TIMELESS,400301.2107175805,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_7a2157d8_3,"Seeking information on Annie Oakley's possession that peaked at the 2012 auction for $143,000.",Gun,TIMELESS,397344.2444064729,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_cb9cc202_0,When was occupied by Alaska all over the US?,1867,TIMELESS,334485.5478980439,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_c6b40080_1,Which species of pigeon was present in North America for many years until the 19th century but underwent scientific destruction as a result of hunting?,Passenger pigeon,TIMELESS,476865.8285552263,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_df1576bb_1,"Which previous guest made an appearance on Big Brother who was famous for his humorous monologues regarding the opposite of words and doll effects differ at times, as well as being one of the presenters of Braniac: Science Abuse on Sky TV?",Jon Tickle,TIMELESS,462149.24767118285,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_2a87233c_3,In which state does Custer's final stand took place from on l.a. of Little Buenaventura?,Montana,TIMELESS,448376.33155503846,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_dbf0307d_2,"What type of crossbreed is a suitable match for 'Chorkies', or other types of dog hybrids?",CHIHUAHUA,TIMELESS,376071.52861482935,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_3484eada_3,"Since January 2015, who occupied all major positions of State in the UK (Prime Minister, Chancellor of the Exchequer, Foreign Secretary and Home secretary), is known to man?",James Callaghan,TIMELESS,208055.5074381255,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_b38e651d_3,What is some air mattress that was genericized into 2 words using only two short prefixes as a descriptor?,Lilo,TIMELESS,401035.41942288296,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_c9965b56_3,"With whom was this motorcycle made famous in the 20th century: Olivetti, Olympia, Underwood, Smith Corona and Remington?",Typewriters,TIMELESS,407633.9551092156,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_8f04e897_1,What is the significance of the name 'Nelson' in cricket?,111,TIMELESS,590389.4668877807,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_bc586d32_0,How many bezels are there on an Audi logo?,Four,TIMELESS,475384.97017170483,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_ddf45443_3,Identify the port located at the Riyer Esk’s estuary.,WHITBY,TIMELESS,584536.3979668568,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_52507e09_0,When did the war with Britain over named 'Cod' started?,1972,TIMELESS,372416.9665812915,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_30cbc023_2,"At which time in history did Herodotus, a former writer considered one of the country's premiere historians, begin his work?",5th century BCE,TIMELESS,86192.15428465282,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_50abcf1d_0,Which city in Britain was excluded from the first-ever motorway route when it opened up in December 1958?,PRESTON,TIMELESS,408901.5774128204,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_2d02fb45_2,What is the appellation of the mountain range that encompasses Tyrol?,Alps,TIMELESS,419235.8716399603,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_746185c8_2,"Which territory of intellectual property rights were awarded to the Ngati Toa, a Native people living in New Zealand?",The Maori Haka,TIMELESS,360004.6622509427,False,fresh|fc|sttl_k1_16,0
heldout_400,p_q_bf2150c7_3,"What part of England is Wroxeter, the location where the Roman city of Viroconium Cornoviorum grew?",Shropshire,TIMELESS,327488.5816832914,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_2d2c3ec0_0,"The theory behind the temperature scale where water freezes at 0 degrees and boils 100 degrees was first introduced by a Swedish astronomer on November 27, 1701.",Celsius,TIMELESS,527458.5125986441,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_98d7f7da_2,What is the degree of a musical chord represented by the special notation °?,Diminished,TIMELESS,336848.5660766193,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_2d02fb45_1,Does the Tyrol region encompass a mountain range?,Alps,TIMELESS,565298.7179379931,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_384b354b_0,"In 2012, Nisiyama Onsen Keiunkan in Hayakawa, Yamanashi, Japan is declared as the world-record-breaking hotel. What company holds this record?",Oldest,TIMELESS,333060.6155427279,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_e3c14282_1,The Achilles' tendon that links the calf muscle to the heel bone?,Achilles,TIMELESS,112086.32255415648,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_41540d4e_2,Is there a distinctive route between the Royal Docks and North Greenwich?,Cable Car,TIMELESS,380128.65461256105,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_885ecd41_0,Can you tell me the original name of Mr. Braille who invented a way to communicate with people who cannot read or write?,LOUIS,TIMELESS,593602.3302110953,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_8c58ce9c_2,In which geographic area is the Macrocarpa tree commonly found?,North America,TIMELESS,222643.44677967645,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_f1b1aa68_1,Could you name a few Galanthus family of flowers that are typically encountered?,Snowdrop,TIMELESS,322500.76023451216,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_371cd160_2,"An electrical circuit with a current of 1 ampere and potential difference equal to 1, what is the new unit of measurement for power?",Watt,TIMELESS,340443.9773565477,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_f3e7fb13_1,"Is it usual to link Hazel, filbert, and kola in different definitions?",Nuts,TIMELESS,363864.9503652088,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_bff7ff01_1,Where are budgerigars naturally found?,Australia,TIMELESS,133314.1335756654,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_06c15fe9_1,Can you inform me about the hue of Santa's belt?,Black,TIMELESS,489030.9292584124,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_b8ddab89_3,"What was the Junkers Ju 87, a dive bomber used by The German during World War II, known as before?",STUKA,TIMELESS,403464.93818994967,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_3582cba5_1,"Do we know whom authored """"The Seagull"","" "" The Cherry Orchard"""", "" ""Two Sisters"""" and ""Uncle Vanya""?""",Chekhov,TIMELESS,516029.7937737452,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_3b2d2b15_1,"Who was the designated European King that was ousted from his position and exiled to Gibraltar on October 4th, 1910 aboard the Royal Yacht 'Amelia?'",KING MANUEL OF PORTUGAL,TIMELESS,504474.19205181766,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_829bbe74_0,What was the 2021 year-totaling kanji?,gold,TIMELESS,530966.9251694907,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_4deb87ba_3,What is the English town that shares a distance with Disney World?,SWINDON,TIMELESS,267651.13906645833,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_450041cf_2,"Which student from the University of Copenhagen, Denmark has been confirmed to be awarded the Nobel Prize in Chemistry for 2022?",Morten Meldal,TIMELESS,463668.0288426783,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_3853dba1_0,"Which military member and author lived on Clouds Hill, a National Trust grounds in Dorset?",T E LAWRENCE,TIMELESS,152936.23451846413,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_a4aacc0f_1,What shade does copper sulphate possess?,BLUE,TIMELESS,568296.9743620078,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_3dd86b7b_2,What was the expression used to describe Timothy McVeigh's actions on 19 April 1995 at the Alfred P. Murrah Federal Building?,The Oklahoma City bombing,TIMELESS,289319.07515348546,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_21593fd1_3,"Who performed the vocals on the UK number one album ""Good Girl Gone Bad,"" which had 1.5 million copies sold in 2009?",RIHANNA,TIMELESS,292635.4243837733,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_ac141dc0_1,"What sporting event incorporates line-outs, scrums and conversions?",Rugby,TIMELESS,342632.79171648313,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_3b2665fb_0,With whom did the musical We Will Rock You collaborate with Brian May and Roger Taylor?,Ben Elton,TIMELESS,470741.43305857934,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_bad81eda_3,"What is the name of the singer who made 'Blurred Lines', top-selling single record in 2013?",Robin Thicke,TIMELESS,239556.27600472595,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_87ca114c_2,What is the name of the daily newspaper that Frederick Forsyth writes for?,Daily Express,TIMELESS,321327.6034834439,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_bd3621d0_0,At what time did the Aberfan Disaster occur?,1966,TIMELESS,328053.2274356617,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_f618e806_0,In which American city is the National Air and Space Museum situated?,Washington,TIMELESS,310402.54204292386,True,fresh|fc|sttl_k1_16,0
heldout_400,p_q_cd6b4ea7_1,"What harbor did the Greenpeace protest ship ""Rainbow Warrior"" sink after being bombed by French agents in 1985?","Auckland, New Zealand",TIMELESS,497510.84265361005,True,fresh|fc|sttl_k1_16,0
