unit_id,base_query_id,snapshot_round,n_requests,gold_source,original_gold_year,volatility,years_annotated,latest_annotated_year,years_gap_to_corpus,stable_across_annotated_years,gold_equals_latest_annotated,gold_differs_from_some_annotated_year
q_a3b0afc4@rerun_24h,q_a3b0afc4,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_a4aacc0f@rerun_24h,q_a4aacc0f,rerun_24h,1,triviaqa,,NOT_TIME_KEYED,,,,,,
q_a5b50e32@rerun_24h,q_a5b50e32,rerun_24h,1,freshqa,2023,SINGLE_YEAR,2023,2023,3,,1,
q_a64535bb@rerun_24h,q_a64535bb,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_a6c1b4ce@rerun_24h,q_a6c1b4ce,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_a6d31788@rerun_24h,q_a6d31788,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_a6ef6cf2@rerun_24h,q_a6ef6cf2,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_a720c2de@rerun_24h,q_a720c2de,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_a815ecba@rerun_24h,q_a815ecba,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_a84da252@rerun_24h,q_a84da252,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_a867a828@rerun_24h,q_a867a828,rerun_24h,2,triviaqa,,NOT_TIME_KEYED,,,,,,
q_a8f577f5@rerun_24h,q_a8f577f5,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_a93676a9@rerun_1h,q_a93676a9,rerun_1h,1,triviaqa,,NOT_TIME_KEYED,,,,,,
q_a9520087@rerun_24h,q_a9520087,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_a9f6ddd4@rerun_24h,q_a9f6ddd4,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_aa6288cd@rerun_24h,q_aa6288cd,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_ab431fd9@rerun_24h,q_ab431fd9,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_abacb5ad@rerun_24h,q_abacb5ad,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_ac141dc0@rerun_24h,q_ac141dc0,rerun_24h,1,triviaqa,,NOT_TIME_KEYED,,,,,,
q_ac1b24c0@rerun_24h,q_ac1b24c0,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_ac7fde07@rerun_24h,q_ac7fde07,rerun_24h,2,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_aca03251@rerun_24h,q_aca03251,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_acfe9269@rerun_24h,q_acfe9269,rerun_24h,1,triviaqa,,NOT_TIME_KEYED,,,,,,
q_ad306b01@rerun_24h,q_ad306b01,rerun_24h,1,triviaqa,,NOT_TIME_KEYED,,,,,,
q_ad4bef3e@rerun_24h,q_ad4bef3e,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_adf4be31@rerun_24h,q_adf4be31,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_ae23812e@rerun_24h,q_ae23812e,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_ae57c718@rerun_24h,q_ae57c718,rerun_24h,1,triviaqa,,NOT_TIME_KEYED,,,,,,
q_af23c4b7@rerun_24h,q_af23c4b7,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_b01295a7@rerun_24h,q_b01295a7,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_b16f0265@rerun_24h,q_b16f0265,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_b1bd705b@rerun_24h,q_b1bd705b,rerun_24h,1,triviaqa,,NOT_TIME_KEYED,,,,,,
q_b220eed5@rerun_24h,q_b220eed5,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_b2e307b2@rerun_12h,q_b2e307b2,rerun_12h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_b32eed02@rerun_24h,q_b32eed02,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_b37309f3@rerun_24h,q_b37309f3,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_b37330f1@rerun_24h,q_b37330f1,rerun_24h,2,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_b38c44e9@rerun_24h,q_b38c44e9,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_b38e651d@rerun_24h,q_b38e651d,rerun_24h,2,triviaqa,,NOT_TIME_KEYED,,,,,,
q_b3cd7717@rerun_24h,q_b3cd7717,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_b5910f81@rerun_24h,q_b5910f81,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_b5bab848@rerun_24h,q_b5bab848,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_b6529205@rerun_24h,q_b6529205,rerun_24h,1,triviaqa,,NOT_TIME_KEYED,,,,,,
q_b6e5a108@rerun_24h,q_b6e5a108,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_b8ddab89@rerun_24h,q_b8ddab89,rerun_24h,1,triviaqa,,NOT_TIME_KEYED,,,,,,
q_b9172601@rerun_24h,q_b9172601,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_b91d68ca@rerun_24h,q_b91d68ca,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_b96cebd8@rerun_24h,q_b96cebd8,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_b9a64a4f@rerun_24h,q_b9a64a4f,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_b9a75c82@rerun_24h,q_b9a75c82,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_b9ad203c@rerun_24h,q_b9ad203c,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_b9e48bff@rerun_24h,q_b9e48bff,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_ba4e488d@rerun_24h,q_ba4e488d,rerun_24h,2,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_ba85b69b@rerun_24h,q_ba85b69b,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_bac0fe01@rerun_24h,q_bac0fe01,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_bad81eda@rerun_24h,q_bad81eda,rerun_24h,1,triviaqa,,NOT_TIME_KEYED,,,,,,
q_badb7460@rerun_24h,q_badb7460,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_baf11e36@rerun_24h,q_baf11e36,rerun_24h,2,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_bb9e40d6@rerun_24h,q_bb9e40d6,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_bbdfff0f@rerun_24h,q_bbdfff0f,rerun_24h,1,freshqa,2022,SINGLE_YEAR,2022,2022,4,,1,
q_bc586d32@rerun_24h,q_bc586d32,rerun_24h,1,triviaqa,,NOT_TIME_KEYED,,,,,,
q_bc9026c6@rerun_24h,q_bc9026c6,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_bcbdf06e@rerun_24h,q_bcbdf06e,rerun_24h,1,triviaqa,,NOT_TIME_KEYED,,,,,,
q_bd3621d0@rerun_24h,q_bd3621d0,rerun_24h,1,triviaqa,,NOT_TIME_KEYED,,,,,,
q_bd3daa9d@rerun_24h,q_bd3daa9d,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,0
q_bd8d50a7@rerun_24h,q_bd8d50a7,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_bd9e6870@rerun_24h,q_bd9e6870,rerun_24h,1,triviaqa,,NOT_TIME_KEYED,,,,,,
q_be7863cd@rerun_24h,q_be7863cd,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_bf2150c7@rerun_24h,q_bf2150c7,rerun_24h,1,triviaqa,,NOT_TIME_KEYED,,,,,,
q_bff7ff01@rerun_24h,q_bff7ff01,rerun_24h,1,triviaqa,,NOT_TIME_KEYED,,,,,,
q_c06a0019@rerun_24h,q_c06a0019,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_c06f1aba@rerun_24h,q_c06f1aba,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_c0c0cc7f@rerun_24h,q_c0c0cc7f,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_c1695ecb@rerun_24h,q_c1695ecb,rerun_24h,1,triviaqa,,NOT_TIME_KEYED,,,,,,
q_c1c6c0b6@rerun_1h,q_c1c6c0b6,rerun_1h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_c241368e@rerun_1h,q_c241368e,rerun_1h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_c26c7630@rerun_24h,q_c26c7630,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_c26ddee2@rerun_24h,q_c26ddee2,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_c2bcbdff@rerun_24h,q_c2bcbdff,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_c3300be7@rerun_24h,q_c3300be7,rerun_24h,1,triviaqa,,NOT_TIME_KEYED,,,,,,
q_c354442b@rerun_24h,q_c354442b,rerun_24h,2,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_c4cf23ca@rerun_24h,q_c4cf23ca,rerun_24h,1,freshqa,before 2022,SINGLE_YEAR,before 2022,before 2022,,,1,
q_c51c0b2b@rerun_24h,q_c51c0b2b,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_c51c7290@rerun_24h,q_c51c7290,rerun_24h,1,freshqa,2023,SINGLE_YEAR,2023,2023,3,,1,
q_c52c10db@rerun_24h,q_c52c10db,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_c5946497@rerun_24h,q_c5946497,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_c6088f4c@rerun_24h,q_c6088f4c,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_c60b122d@rerun_24h,q_c60b122d,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_c64ac1d8@rerun_24h,q_c64ac1d8,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_c66aa371@rerun_24h,q_c66aa371,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_c685de49@rerun_24h,q_c685de49,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_c6b40080@rerun_24h,q_c6b40080,rerun_24h,2,triviaqa,,NOT_TIME_KEYED,,,,,,
q_c76a7d5e@rerun_24h,q_c76a7d5e,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_c7b2bccd@rerun_24h,q_c7b2bccd,rerun_24h,1,triviaqa,,NOT_TIME_KEYED,,,,,,
q_c7e889d2@rerun_24h,q_c7e889d2,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_c83007d1@rerun_24h,q_c83007d1,rerun_24h,1,triviaqa,,NOT_TIME_KEYED,,,,,,
q_c8436957@rerun_24h,q_c8436957,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_c8d65331@rerun_24h,q_c8d65331,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_c914875b@rerun_24h,q_c914875b,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_c96939e7@rerun_24h,q_c96939e7,rerun_24h,1,triviaqa,,NOT_TIME_KEYED,,,,,,
q_c973e5b1@rerun_24h,q_c973e5b1,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_c988b01c@rerun_24h,q_c988b01c,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_c9965b56@rerun_24h,q_c9965b56,rerun_24h,2,triviaqa,,NOT_TIME_KEYED,,,,,,
q_c997700b@rerun_24h,q_c997700b,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_caa2a1ae@rerun_24h,q_caa2a1ae,rerun_24h,1,triviaqa,,NOT_TIME_KEYED,,,,,,
q_cad562c6@run_00,q_cad562c6,run_00,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_caf45aad@rerun_24h,q_caf45aad,rerun_24h,1,triviaqa,,NOT_TIME_KEYED,,,,,,
q_cb349d3b@rerun_24h,q_cb349d3b,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_cb9cc202@rerun_24h,q_cb9cc202,rerun_24h,1,triviaqa,,NOT_TIME_KEYED,,,,,,
q_cc0d02ca@rerun_24h,q_cc0d02ca,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,0
q_cc86e7a2@rerun_1h,q_cc86e7a2,rerun_1h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_ccd63b11@rerun_24h,q_ccd63b11,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_cd2a5fda@rerun_24h,q_cd2a5fda,rerun_24h,1,freshqa,2022,SINGLE_YEAR,2022,2022,4,,1,
q_cd6b4ea7@rerun_24h,q_cd6b4ea7,rerun_24h,1,triviaqa,,NOT_TIME_KEYED,,,,,,
q_ce3247b9@rerun_24h,q_ce3247b9,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_cf26826b@rerun_24h,q_cf26826b,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_cf72c65f@rerun_24h,q_cf72c65f,rerun_24h,1,freshqa,2023,SINGLE_YEAR,2023,2023,3,,1,
q_cfb65856@rerun_24h,q_cfb65856,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_cfdd4441@rerun_24h,q_cfdd4441,rerun_24h,2,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_cff65f30@rerun_24h,q_cff65f30,rerun_24h,1,triviaqa,,NOT_TIME_KEYED,,,,,,
q_d02a1da9@rerun_24h,q_d02a1da9,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
q_d0506c00@rerun_24h,q_d0506c00,rerun_24h,1,temporal_align_qa,2023,VOLATILE,"2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2023,3,0,1,1
